Local,Trabalho,Título,Autores/Participantes
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5382,DE MULHERES A MULAS: UMA ANÁLISE DISCURSIVA DO TRÁFICO INTERNACIONAL DE DROGAS NO JUDICIÁRIO DO RIO DE JANEIRO,"CAROLINE SCANCI DA SILVA,GISELE SOARES DE OLIVEIRA FARIA,JANAINA BENTO SILVA,MARIA EDUARDA COELHO,ANA CLARA MILITÃO,YASMIN DE MELO SILVA,CECILIA LOIS,ISADORA DE OLIVEIRA SILVA,CAROLINA SOARES CASTELLIANO LUCENA DE CASTRO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,2072,O CASO DA IDOSA SEMIANALFABETA: ESTUDO DE CASO SOBRE A DUPLA HIPERVULNERABILIDADE NA RELAÇÃO DE CONSUMO,"THAMIRES LIMA DE MORAIS,DANIELA SILVA FONTOURA DE BARCELLOS"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5994,A PERMANÊNCIA DA INVISIBILIDADE LÉSBICA NO DIREITO PENAL: AS QUESTÕES DE LESBOFOBIA E LESBICÍDIO,"JÚLIA VELOSO,TAYLISI DE SOUZA CORREA LEITE"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4843,ÍNDICE DE DESENVOLVIMENTO HUMANO MUNICIPAL (IDHM): UMA ANÁLISE DO MUNICÍPIO DE NITERÓI,"ANA CAROLINA PAIXÃO DE ARAÚJO SOUZA,LALITA KRAUS"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1516,"MOBILIDADE NOS BAIRROS DE CAMPO GRANDE, SANTA CRUZ E GUARATIBA","ANA LUIZA NASCIMENTO MAIA,LIARA JÚLIA LIMA DE MARIA,ROSANGELA MARINA LUFT"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4945,AUTOGESTÃO EM COOPERATIVAS POPULARES. ESTUDO DE CASO DA REDE RECICLA VERDE,"JOSÉ ROBERTO MAFRA,ELIANE RIBEIRO PEREIRA,ROBERTO WESTENBERGER,GONÇALO GUIMARÃES,VIVIANE CARVALHO PARENTE,ESTHER SANTANA DA COSTA OLIVEIRA,SIDNEY CUNHA DE LIMA,VALERIA ALMEIDA DE LIMA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1910,ESTUDO DAS FINANÇAS PÚBLICAS DO MUNICÍPIO DE NITERÓI,"MATEUS HENRY DE SOUZA PAES,RODRIGO PORTUGAL,HIPOLITA SIQUEIRA DE OLIVEIRA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,284,PORTO DE ITAGUAÍ E SUA IMPORTÂNCIA NA ECONOMIA FLUMINENSE,"ALEXANDRE ALVES DE MEDEIROS,HIPOLITA SIQUEIRA DE OLIVEIRA,DEBORAH WERNER"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4349,DISCURSO E DIFUSÃO DE MÍDIAS NOS JOGOS OLÍMPICOS,"RAFAEL BARBOSA SIMÕES,TAMARA TANIA COHEN EGLER"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3381,DESIGUALDADE NO ACESSO À EDUCAÇÃO INFANTIL NO BRASIL,"ISABELA SEIXAS CORREA,CELIA LESSA KERSTENETZKY"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3741,ANÁLISE DAS INTERAÇÕES ENTRE UNIVERSIDADES E APLS PARA A IDENTIFICAÇÃO DE POTENCIALIDADES DE DESENVOLVIMENTO REGIONAL,"CARLOS EDUARDO ALVARENGA CARDOSO,LEONARDO DE MELLO SZIGETHY DE JESUS,ISRAEL SANCHES MARCELLINO,JOSÉ EDUARDO CASSIOLATO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,2004,ORGANIZAÇÃO DO CONHECIMENTO PRODUZIDO PELA REDESIST SOBRE A RELAÇÃO ENTRE UNIVERSIDADES E APL’S,"LUCAS ALMEIDA,MARCELO GERSON PESSOA DE MATOS"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4063,ANÁLISE DE EXPERIÊNCIAS INTERNACIONAIS DE POLÍTICAS PARA O ENSINO SUPERIOR COM VISTAS AO DESENVOLVIMENTO PRODUTIVO E INOVATIVO,"BERNARDO GEMINIANO DE ABREU,JOSÉ EDUARDO CASSIOLATO,ISRAEL SANCHES MARCELLINO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,2940,A CARREIRA DE OFICIAIS DO EXÉRCITO BRASILEIRO E SEUS DESAFIOS NO SÉCULO XXI,"JACINTHO MAIA NETO,JOSE ALVES DE LIMA,ADRIANA MARQUES"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3551,A DINÂMICA MARÍTIMA DO TRÁFICO DE ARMAS: UM ESTUDO DA ATUAL CONJUNTURA E CONSTRUÇÃO DE CENÁRIOS NAS ÁGUAS E PORTOS DA AMAZÔNIA LEGAL BRASILEIRA E DA BACIA PLATINA.,"DANIELE DIONISIO DA SILVA,CLARA MICHELOTTI GAMA BARBOSA,LUCAS BARRETO RODRIGUES"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,538,A RELEVÂNCIA DOS TEMAS DA PAZ E SEGURANÇA INTERNACIONAIS NAS CÚPULAS DO BRICS,"MAURO FILGUEIRAS,ALEXANDER ZHEBIT,LUCAS BUZINARO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1095,O PAPEL DA UNIVERSIDADE NA FORMAÇÃO DE LIDERANÇAS TRANSFORMADORAS,"MARIANA FERREIRA DE NADAI,JOSÉ OTÁVIO ALCÂNTARA LUCAS MARTINS,RICARDO HENRY DIAS ROHM"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5696,A UNIVERSIDADE PÚBLICA COMO PROPORCIONADORA DE LIBERDADE: DO COLETIVO AO INDIVIDUAL,"FILIPPO LATTARI,VANESSA BRULON"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,2710,COMPETÊNCIAS DOCENTES NO PROCESSO DE ENSINO-APRENDIZAGEM: PERCEPÇÃO DOS DISCENTES DO CURSO DE ADMINISTRAÇÃO DA UFRJ,"ERLESON FREIRE,MARIA DE FATIMA BRUNO DE FARIA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4636,A CULTURA DO MANAGEMENT E O ENSINO EM ADMINISTRAÇÃO: IMPLICAÇÕES PARA FORMAÇÃO DOS FUTUROS GESTORES,"JULIANA SOARES SANTOS,JOÃO MORETZ-SOHN DE ALMEIDA,THAÍS DE CASTRO MORAES,ANA CAROLINA PIMENTEL DUARTE DA FONSECA,RENAN HABIB YASSIN BARBOSA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4119,VALOR COMPARTILHADO: O CRESCIMENTO DO MOVIMENTO B CORPORATIONS NO BRASIL,"WENDEL LEMOS MENDONçA,RITA DE CASSIA MONTEIRO AFONSO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4469,APLICATIVOS DE TRANSPORTE: IMPACTOS DA NOVA TECNOLOGIA NA MOBILIDADE URBANA,"ROGÉRIO DANTAS DINIZ JUNIOR,RENATO NUNES BITTENCOURT"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3188,INTERMODALIDADE/MULTIMODALIDADE: LEVANTAMENTO DOS CUSTOS DE TRANSPORTE DE PRODUTOS À GRANEL NO TERRITÓRIO BRASILEIRO,"CAMILA AVOSANI ZAGO,UMBERTO CASSARÁ DE CASTELLAMMARE SCOTT SICILIANO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1827,INTERVENÇÃO FEDERAL: UMA ANÁLISE SOBRE A PERSPECTIVA FEDERALISTA,"BEATRIZ SCAMILLA JARDIM DE MORAES OLIVEIRA,CARLOS BOLONHA,MARIANA RIBEIRO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5648,"BRASIL EM EMERGÊNCIA: ESTADO DE EXCEÇÃO, GOLPE DE ESTADO E RETIRADA DE DIREITOS","IGOR LIMA DA SILVA,JULIANA NEUENSCHWANDER MAGALHÃES"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1336,"A FILOSOFIA CONSTITUCIONAL E A COERÊNCIA JURÍDICA, NAS PERSPECTIVAS HERMENÊUTICAS, PARA A PROTEÇÃO DE GRUPOS ESTIGMATIZADOS.","EDUARDO MOREIRA,ALEXANDRE RIBEIRO,ELAINE VIEIRA,FERNANDA BENEVIDES"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5820,CONSTITUCIONALISMO DEMOCRÁTICO E O ENSINO JURÍDICO: ANÁLISE CONCISA DO INSTITUTO DA INTERVENÇÃO FEDERAL NOS PRINCIPAIS MANUAIS DE DIREITO CONSTITUCIONAL NO BRASIL,"SAMIR RAMOS ZAIDAN,LILIAN MÁRCIA BALMANT EMERIQUE,YURI HENRIQUE BERNARDES CAMPAGNOLLI"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4811,PLANOS DE DEMISSÃO INCENTIVADA E VOLUNTÁRIA : LIMITES E POSSIBILIDADES NO DIREITO BRASILEIRO,"TAINA REIS NASCIMENTO GOMES,SAYONARA GRILLO COUTINHO LEONARDO DA SILVA,HENRIQUE FIGUEIREDO DE LIMA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1640,SISTEMA INSTITUCIONALIZADO DE COTAS NA FACULDADE NACIONAL DE DIREITO: O PROCESSO DE INCLUSÃO E A SUA PERCEPÇÃO PELOS ALUNOS PPI,"LUIZA DESCHAMPS CAVALCANTI MOREIRA,FREDERICO AUGUSTO AUAD DE GOMES FILHO,JOÃO PEDRO CABRAL,IVETE CRISTINA FERREIRA SILVA,WILLIAM BEZERRA DA SILVA,JOSÉ ROBERTO FRANCO XAVIER"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5835,A NOVA LEI DE MIGRAÇÃO BRASILEIRA,"MARIANA CARVALHO FERREIRA,CAROLINA MACHADO CYRILLO DA SILVA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3757,A ASSOCIAÇÃO DOS ESTUDANTES SECUNDARISTAS DO ESTADO DO RIO DE JANEIRO E SUA LUTA PELO DIREITO À EDUCAÇÃO.,"SÉRGIO COSTA,LUIZ EDUARDO DE VASCONCELLOS FIGUEIRA,LETÍCIA GUIDIS,HELENA MAYARA,GABRIELLA ALCANTARA,BRENDA TAVARES,LUCAS RANGEL,THAMIRES CHAVES,THAIS SIMAS"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1633,AS FREGUESIAS DE SANTO ANTÔNIO DE SÁ E DE SÃO JOSÉ DA BOA MORTE NO MUNICÍPIO DE SANTO ANTÔNIO DE SÁ DE MACACU EM MEADOS DO OITOCENTOS,"SÂMELA OLIVEIRA DONZA,FANIA FRIDMAN"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1434,PERFIL DOS OPERÁRIOS DA CONSTRUÇÃO CIVIL NAS METRÓPOLES BRASILEIRAS.,"HENRIQUE DANTAS BARBOSA,MARCELO GOMES RIBEIRO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1829,"AS FREGUESIAS DE NOSSA SENHORA DA CONCEIÇÃO DE BEMPOSTA, SANT'ANNA DE CEBOLAS, SANTO ANTÔNIO DA ENCRUZILHADA E SÃO PEDRO E SÃO PAULO EM MEADOS DE OITOCENTOS","RAFAEL ALFRADIQUE GARCIA,FANIA FRIDMAN"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1436,A FREGUESIA DE NOSSA SENHORA DO ROSÁRIO NO MUNICÍPIO DE BARRA MANSA NOS ANOS DE 1855 A 1857.,"ISABELA SABBATINO PIMENTEL PEREIRA,FANIA FRIDMAN"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3417,POR QUE (E DE QUE FORMA) OS RICOS DEVEM PAGAR MAIS IMPOSTOS? AS IDEIAS SEMINAIS DE JEAN-JACQUES ROUSSEAU,"ANTONIO AUGUSTO PATROCÍNIO,CELIA LESSA KERSTENETZKY"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,758,"ECONOMIA E EDUCAÇÃO: PERCEPÇÃO, EVOLUÇÃO E RESPONSABILIDADE","DANIEL BARREIROS,VICTOR RABELLO AYRES"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4797,A CONSTITUIÇÃO DE 1988 E A QUESTÃO DA PROGRESSIVIDADE TRIBUTÁRIA NO BRASIL: O QUE CONTAM AS ATAS DA ASSEMBLEIA NACIONAL CONSTITUINTE?,"CELIA LESSA KERSTENETZKY,GUILHERME SOHNLEIN EXEL,YASMIN HUGHES,EDUARDO SARAIVA PINHEIRO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3011,O BOOM DAS COMMODITIES DE 2003 A 2011: UMA ANÁLISE DO IMPACTO DA ALTA DAS COMMODITIES NAS TAXAS DE INVESTIMENTO DIRETO EXTERNO NO BRASIL.,"TALITA FERREIRA,ALEXIS NICOLAS SALUDJIAN"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,53,PRÁTICAS INFORMACIONAIS EM COMUNIDADES DE COMPOSTAGEM,"CRISTIANA PINHEIRO MACHADO DE SIQUEIRA,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5618,A DIVULGAÇÃO CIENTÍFICA COMO ESTRATÉGIA PARA A PROMOÇÃO DA COMPETÊNCIA EM INFORMAÇÃO,"THAUANNA CRUZ RODRIGUES,MARIANNA ZATTAR"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5948,O CONSUMO DE LIVROS ATRAVÉS DOS HÁBITOS DE LEITURA DOS BOOKTUBERS,"LUANA DOS SANTOS MARCELINO,ANDRE VIEIRA DE FREITAS ARAUJO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3830,"COMUNICAÇÃO, DIVULGAÇÃO CIENTÍFICA E SERVIÇOS DE INFORMAÇÃO: BLOG CONHECIMENTO EM AÇÃO","EVEN MARIA HOLANDA NERI JORGE,MARIANA FERNANDEZ DOS REIS,GUSTAVO FREIRE"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,2656,O ART. 19 DA CONVENÇÃO AMERICANA: UMA POSSÍVEL JURISPRUDÊNCIA PENAL JUVENIL INTERAMERICANA,"DANILO SARDINHA MARCOLINO,SIDDHARTA LEGALE FERREIRA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1862,A INEFICÁCIA DA CONSTITUIÇÃO FEDERAL DE 1988 QUANTO AOS DIREITOS FUNDAMENTAIS: UMA ANÁLISE SOBRE O ACESSO A ESSES DIREITOS,"THAIS SALVINA SANTOS,TAYLISI DE SOUZA CORREA LEITE"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3468,A DINÂMICA DAS DECISÕES JURISDICIONAIS COLEGIADAS,"ISABELLE CRISTINE SOARES ANTONIO,ANTONIO GUIMARÃES SEPULVEDA,CARLOS BOLONHA,IGOR DE LAZARI BARBOSA CARNEIRO,ROBERTO CARLOS ROCHA KAYAT"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,2094,O SUPREMO TRIBUNAL FEDERAL E A CORTE INTERNACIONAL DE JUSTIÇA: EXERCÍCIO ESTATÍSTICO ACERCA DE UM POSSÍVEL DIÁLOGO INSTITUCIONAL,"THATYANE ALECRIM AZEREDO,MARIANA GOUVEIA DE OLIVEIRA,CARLOS BOLONHA,JEAN PONTES"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1470,"OS PRINCÍPIOS CONSTITUCIONAIS DA AMPLA DEFESA, CONTRADITÓRIO E PUBLICIDADE NO PROCESSO DE SOLICITAÇÃO DE REFÚGIO. UM ESTUDO COMPARADO DO MODELO BRASILEIRO E CANADENSE.","MARINA MARIA SILVA CAMPEAN,CHRISTIANA SOPHIA DE OLIVEIRA ALVES,NATALIA CINTRA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3759,"SUPREMO TRIBUNAL FEDERAL, SOCIEDADE CIVIL E REPUTAÇÃO JUDICIAL: O PAPEL DA AUDIÊNCIA PÚBLICA NO CASO DO ENSINO RELIGIOSO NAS ESCOLAS PÚBLICAS.","FÁBIO PRUDENTE NETTO,JOSÉ RIBAS VIEIRA,MÁRIO CESAR DA SILVA ANDRADE"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4950,NOVA CONTRIBUIÇÃO PARA O PIS - REFORMA TRIBUTÁRIA E MODELO INSTITUCIONAL,"CAIO COSTA RIBEIRO,EURICO MOREIRA DA SILVA JUNIOR,GUILHERME DE LARA PICININI,ELVIS SOARES CORREIA,CARLOS BOLONHA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,2853,UMA ANÁLISE DO DESENHO INSTITUCIONAL FLUMINENSE SOB O OLHAR DA PERDA DA CAPACIDADE FINANCEIRA,"MILAYNE DOS SANTOS PEREIRA,LUCIANA SILVEIRA ARDENTE,CARLOS BOLONHA,HUDSON ELISIO CAMARA MENDES SAMPAIO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5629,A ABERTURA DA BOLSA DE VALORES DO RIO DE JANEIRO E SEU PAPEL NA FORMAÇÃO DA CONCORRÊNCIA E DO PROJETO DE NAÇÃO BRASILEIRO,"ABNER ALVES SERAPIãO SILVA,JULIA GUERRA FONSECA,LUCAS GUERRA FONSECA,CARLOS BOLONHA,LUCIANA SILVEIRA ARDENTE"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3207,PRATICABILIDADE TRIBUTÁRIA: O CASO DOS CRÉDITOS PROVENIENTES DO REINTEGRA,"LUIZA CALDEIRA LEITE SILVA,CARLOS BOLONHA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5712,REGULAÇÃO DA ECONOMIA COMPARTILHADA NO BRASIL: O CASO DO AIRBNB,"GABRIELLA DE SOUSA RODRIGUES,CARLOS BOLONHA,LUCIANA SILVEIRA ARDENTE"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,441,HOMO SAPIENS: UMA HISTÓRIA EVOLUCIONÁRIA PARA ALÉM DO HOMO OECONOMICUS,"DANIEL BARREIROS,BERNARDO NERY DUARTE SÁ,DANIEL RIBERA VAINFAS"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4152,DESENVOLVIMENTO SOCIOECONÔMICO BRASILEIRO SOB A ÓTICA DA TEORIA MARXISTA DA DEPENDÊNCIA: A QUESTÃO AGRÁRIA (2003 – 2010),"RAÍSSA MELLO,ALEXIS NICOLAS SALUDJIAN"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,778,EMERGENTES E DESIGUAIS: UMA ANÁLISE DOS EFEITOS DAS POLÍTICAS ATIVAS DE SALÁRIO MÍNIMO NA DESIGUALDADE SALARIAL NO BRASIL E NA CHINA DO SÉCULO XXI,"JOÃO PEDRO LOUREIRO BRAGA,ISABELA NOGUEIRA DE MORAIS"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,4335,CLASSES E CONFLITO DISTRIBUTIVO NA CHINA: AS AGITAÇÕES TRABALHISTAS DESDE OS ANOS 1990,"HUGO DAHLIN FERREIRA DOS SANTOS,ISABELA NOGUEIRA DE MORAIS,ALEXIS NICOLAS SALUDJIAN"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,1047,CRISE DO NOVO DESENVOLVIMENTISMO E OS SEUS REFLEXOS NO MERCADO DE TRABALHO,"RAYSSA CAIÉ DE OLIVEIRA FERRARI,WILSON VIEIRA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,722,DIREITOS CULTURAIS E ACESSO: A RESPONSABILIDADE DO ESTADO NA DISSEMINAÇÃO ONLINE DE EVENTOS CULTURAIS,"ELI LEMOS DE OLIVEIRA,THIAGO RIBEIRO CHAVES,PATRíCIA MALLMANN SOUTO PEREIRA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5668,ESTUDO DE COMUNIDADE DA VILA RESIDENCIAL DA UFRJ: CENSO DOMICILIAR,"GABRIEL JOSÉ TEIXEIRA DA SILVA,THIAGO RIBEIRO CHAVES,PAULO VINíCIUS MATTOS INáCIO DA SILVA,PATRíCIA MALLMANN SOUTO PEREIRA,LUCIANO RODRIGUES DE SOUZA COUTINHO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5512,ÉTICA DA INFORMAÇÃO NUMA SOCIEDADE DESIGUAL,"ANA SENNA,KLEITON MOURA,LEILA CRISTINA DE OLIVEIRA FERNANDES,LOUISE ALMEIDA PINTO DE MENDONçA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5716,ESTUDO DE COMUNIDADE DA VILA RESIDENCIAL DA UFRJ: HISTÓRICO DA VILA RESIDENCIAL DA UFRJ,"THIAGO RIBEIRO CHAVES,GABRIEL JOSÉ TEIXEIRA DA SILVA,PAULO VINíCIUS MATTOS INáCIO DA SILVA,PATRíCIA MALLMANN SOUTO PEREIRA,LUCIANO RODRIGUES DE SOUZA COUTINHO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5532,"AFRICANIDADE E SIMBOLOGIA: A RELEVÂNCIA DO VALOR INFORMACIONAL, HISTÓRICO E CULTURAL DOS TECIDOS NO VIÉS DA BIBLIOTECONOMIA","ROSILENE GOMES DE CARVALHO,REGINA MARIA MACEDO COSTA DANTAS"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,5500,CURSO DE FORMAÇÃO DE PROMOTORAS LEGAIS POPULARES (PLPS),"THUANE RODRIGUES NASCIMENTO,IANA GONÇALVES SOARES,LUMA SILVA PINTO MOTA,MARIANA TROTTA DALLALANA QUINTANS,CRISTIANE BRANDÃO,SALO DE CARVALHO,MAHARA VIEIRA TELES,LARISSA FREIRE DE OLIVEIRA BARBOSA"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,3017,A GAMIFICAÇÃO NA PREPARAÇÃO DE JOVENS PARA O MERCADO DE TRABALHO,"LUIZ FELIPE ABREU ALMEIDA,FERNANDO CELSO VILLAR MARINHO,PEDRO AUGUSTO GUERRA,PALOMA DOS REIS ARAUJO"
Centro de Ciencias Juridicas e Economicas Apresentação de Vídeo. CCJE - Integração Interdisciplinar III: Apresentação de Vídeo | UNI.VID.260,391,"O OBSERVATÓRIO SOCIOAMBIENTAL DE BARRAGENS: ATUALIZAÇÃO, PESQUISA E A CRIAÇÃO DE UMA NOVA REDE","ANA BRAGA,VINÍCIUS BORDIGNON SARMENTO,CARLOS BERNARDO VAINER"
