Local,Trabalho,Título,Autores/Orientadores
Centro de Letras e Artes,839,A CONSTRUÇÃO VOU (PRONOME) FALAR: UMA ANÁLISE PRAGMÁTICA,"DANIEL OLIVEIRA SILVA,DIOGO OLIVEIRA RAMIRES PINHEIRO"
Centro de Letras e Artes,1358,Análise do uso da partícula interrogativa li em russo em um corpus paralelo: evidências do romance Crime e Castigo,"DIEGO LEITE DE OLIVEIRA,EVELYN PEIXOTO DE MORAES"
Centro de Letras e Artes,1363,O Uso do Elemento Daže em Russo e Sua Tradução para o Português The Use of Daže in Russian and its Translations into Portuguese,"DIEGO LEITE DE OLIVEIRA,JOAO VICTOR CASSIANO DA CONCEICAO"
Centro de Letras e Artes,1841,GRAMÁTICA DE CONSTRUÇÕES EM JAPONÊS: ESTUDOS DE CASOS,"BEATRIZ DE SOUZA MENDES DA SILVA,ROBERTO FREITAS JUNIOR"
Centro de Letras e Artes,1852,A REPRESENTAÇÃO DIASSISTÊMICA DA CONSTRUÇÃO [(ESP) N (X)] EM APRENDIZES ANGLÓFONOS DE PBL2,"ANA CLARA FIGUEIREDO GONCALVES,ROBERTO FREITAS JUNIOR"
Centro de Letras e Artes,3998,“PEGAR O CELULAR” OU “PEGAR NA FESTA”: UMA ANÁLISE DO ESQUEMA [S PEGAR X] À LUZ DA GRAMÁTICA DE CONSTRUÇÕES BASEADA NO USO.,"MARCIO CHE ALVES REIS,ROBERTO FREITAS JUNIOR"
Centro de Letras e Artes,1319,DO CORTIÇO À FAVELA: ROMPENDO ESTIGMAS SOBRE A IMAGEM DA PERIFERIA ATRAVÉS DA PRODUÇÃO DE ZINES,"DIEGO DOMINGUES,DOMENIQUE RANGEL DE OLIVEIRA,MARCEL ALVARO DE AMORIM,MARCELO FREIRE PAIVA,PAULA TATIANNE CARRERA SZUNDY,VITOR MANOEL FORTUNATO DOS SANTOS"
Centro de Letras e Artes,1667,Jogos inteligentes tridimensionais: um modelo de seriação diádica como material didático criativo no desenvolvimento do pensamento lógico matemático e do pensamento computacional,"CARLA VERONICA MACHADO MARQUES,STELLA FEITOSA DA SILVA"
Centro de Letras e Artes,1899,Oficina Vamos Desenhar - Desenho como Instrumento de Ensino,"DALILA DOS SANTOS CERQUEIRA PINTO,MARIANNA BILOTTA DE SOUZA CAMPOS,MARINA PEREIRA DE MENEZES DE ANDRADE,PAULO AFFONSO GALEAO FILHO,THALES SILVEIRA GONCALVES GONDRA"
Centro de Letras e Artes,3861,OS MANTOS TUPINAMBÁ E O MUSEU NACIONAL,"CAROLINE MENDES PINTO ROCHA DA COSTA,CRENIVALDO REGIS VELOSO JUNIOR,PAULA DE AGUIAR SILVA AZEVEDO"
Centro de Letras e Artes,5079,A importância das pesquisas referenciais acerca dos aspectos artísticos e culturais para a visualidade de um projeto e as temáticas abordadas.,"GIULIA DE LIMA DUQUE ESTRADA LOPES,PAULO MAIA"
Centro de Letras e Artes,5396,"ANDAR PELAS BORDAS! A CONSTRUÇÃO DO COLETIVO DE ESTUDANTES NEGRES MADALENA REINBOLT, NO PPGAV-EBA/UFRJ","ALINE BARBOSA SANTIAGO,AMANDA BOTELHO DE CASTRO,IVAIR REINALDIM,MENDERSON CORREIA BULCãO Oficina Avaliada. EBA - Oficina 1 | UNI.OFI.805"
Centro de Letras e Artes,6569,TORNANDO-SE,"AMANDA OLIVé BELTRAMINI,MARIA EDUARDA NUNES DE CASTRO,MARIA LUCIA SILVA CAVALCANTE DE ABREU,MAURICIO FACHINI,MAURO FAINGUELERNT,NICK RODRIGUES COUTO Oficina Avaliada. EBA - Oficina 2 | UNI.OFI.807"
Centro de Letras e Artes,4387,LIBERTE SUA CRIATIVIDADE: OFICINA DE ELABORAÇÃO DE PROJETOS CULTURAIS AUTORES E,"JESSICA SUZANO LUZES,RICARDO DA SILVA PASSOS Oficina Avaliada. EBA - Oficina 3 | UNI.OFI.806"
Centro de Letras e Artes,4774,O DESENHO TÉCNICO EM RUBEM VALENTIM,"AMINA MILASCH FONSECA 38 TEIXEIRA,ANTONIO REIS ALVES,LARISSA CARMONA NOGUEIRA,MANUELA PONTES VELLOSO BARBALHO,MIGUEL NEVES GUIMARAES,ODILA ROSA Exposição Artística. Exposição _AXÉ: A POÉTICA DOS GESTOS NA VESTIMENTA DOS ORIXÁS | 5840"
Centro de Letras e Artes,5840,AXÉ: A POÉTICA DOS GESTOS NA VESTIMENTA DOS ORIXÁS,"ARTUR VINICIUS AMARO DOS SANTOS,DIEGO FERREIRA MUNIZ,LETICIA PEREIRA FLORINDO,SAMUEL S. ABRANTES,VITORIA LIMA PEREIRA DA SILVA,YNANNA HELENICE SILVA DA ROCHA 26 Nov / TER 09:00 às 16:00"
Centro de Letras e Artes,5840,AXÉ: A POÉTICA DOS GESTOS NA VESTIMENTA DOS ORIXÁS,"ARTUR VINICIUS AMARO DOS SANTOS,DIEGO FERREIRA MUNIZ,LETICIA PEREIRA FLORINDO,SAMUEL S. ABRANTES,VITORIA LIMA PEREIRA DA SILVA,YNANNA HELENICE SILVA DA ROCHA 27 Nov / QUA 09:00 às 16:00"
Centro de Letras e Artes,5840,AXÉ: A POÉTICA DOS GESTOS NA VESTIMENTA DOS ORIXÁS,"ARTUR VINICIUS AMARO DOS SANTOS,DIEGO FERREIRA MUNIZ,LETICIA PEREIRA FLORINDO,SAMUEL S. ABRANTES,VITORIA LIMA PEREIRA DA SILVA,YNANNA HELENICE SILVA DA ROCHA 28 Nov / QUI 09:00 às 16:00"
Centro de Letras e Artes,5840,AXÉ: A POÉTICA DOS GESTOS NA VESTIMENTA DOS ORIXÁS,"ARTUR VINICIUS AMARO DOS SANTOS,DIEGO FERREIRA MUNIZ,LETICIA PEREIRA FLORINDO,SAMUEL S. ABRANTES,VITORIA LIMA PEREIRA DA SILVA,YNANNA HELENICE SILVA DA ROCHA 29 Nov / SEX 09:00 às 16:00"
Centro de Letras e Artes,5840,AXÉ: A POÉTICA DOS GESTOS NA VESTIMENTA DOS ORIXÁS,"ARTUR VINICIUS AMARO DOS SANTOS,DIEGO FERREIRA MUNIZ,LETICIA PEREIRA FLORINDO,SAMUEL S. ABRANTES,VITORIA LIMA PEREIRA DA SILVA,YNANNA HELENICE SILVA DA ROCHA 39"
Multidisciplinar UFRJ-Macaé,1093,PREVENTIVO: DA COLETA AO LAUDO,"BEATRIZ MACHADO SILVA,ESTHER RAMOS SILVA,HELENE NARA HENRIQUES BLANC,MILENA BATISTA CARNEIRO,TAIS FONTOURA DE ALMEIDA,VICTORIA GABRIELA LOPES DA SILVA Minicurso (atividade extra). CMM 103 Minicurso: ATUALIZAÇÕES NO MANEJO DO DIABETES MELLITUS DURANTE A GESTAÇÃO. | PEX..1098"
Multidisciplinar UFRJ-Macaé,1179,ATUALIZAÇÕES NO MANEJO DO DIABETES MELLITUS DURANTE A GESTAÇÃO.,"ADRIELLE AGUIAR SANTANA DA SILVA,AMANDA BOMFIM PACHECO,ANA CHAGAS,ANALICE DE OLIVEIRA ASSIS,ANNA LUIZA RIBEIRO SOARES CARVALHO,BIANCA GOMES CARVALHO XAVIER,BRUNNA GONCALVES GUERHART,CAMILLA MEDEIROS MACEDO DA ROCHA,DAYANNE CAVALCANTE LOPES,FERNANDA DE SOUSA LOPES,FLÁVIA DE CASTRO FARIAS,GESSYCA LOPES DE ABREU,JANE CAPELLI,JENNIFER MENDES PAZ,JOANA HENRIQUE,KAMILLY VENTAPANE FERREIRA,KAROLYNE CAMPOS TORRES,KAUANE TAVARES DE OLIVEIRA,LANA SILVA SHIBASAKI ENGEL,LARA MAFORT DOS SANTOS,LETICIA DE POLO SANTOS SILVA,LIZA NEGREIROS,LUIZA PERSICH,MANUELLA RANGEL DE SOUZA,MARCELA ARANHA DA SILVA BARBOSA,MARIANA CORTEZ CUNHA,MôNICA FERONI DE CARVALHO,NATHALIA DE ARAUJO CANTUARIA AFONSO,NATHALLIA VITORIA BORGES PIOTTO,PATRÍCIA BERALDI SANTOS,THAINá LOBATO CALDERONI,VALéRIA BENDER BRAULIO,YASMIN RABELO SILVA Minicurso (atividade extra). CMM 104 Minicurso: INTRODUÇÃO AO AUTOCAD 2D E 3D | EXT..1099"
Multidisciplinar UFRJ-Macaé,1532,INTRODUÇÃO AO AUTOCAD 2D E 3D,"ERICK LUIZ PAIVA,LETICIA CANDIDO PACHECO,LUCAS PINNA VARGAS,MARCELO Minicurso (atividade extra). CMM 105 Minicurso: O CORPO DURANTE O CICLO MENSTRUAL: UMA ABORDAGEM ANATOMO HISTOLOGICA | EXT..1100"
Multidisciplinar UFRJ-Macaé,1792,<p>O CORPO DURANTE O CICLO MENSTRUAL: UMA ABORDAGEM ANÁTOMO−HISTOLÓGICA</p> AUTORES E,"BEATRIZ MACHADO SILVA,ESTHER RAMOS SILVA,HELENE NARA HENRIQUES BLANC,MILENA BATISTA CARNEIRO,TAIS FONTOURA DE ALMEIDA,VICTORIA GABRIELA LOPES DA SILVA Minicurso (atividade extra). CMM 107 Minicurso: OFICINA DA ALICE: JOGOS NO ENSINO DE CIÊNCIAS E SAÚDE | EXT..1102"
Multidisciplinar UFRJ-Macaé,4907,OFICINA DA ALICE: JOGOS NO ENSINO DE CIÊNCIAS E SAÚDE,"LEONARDO ARAUJO DE ABREU,MANUELA DE OLIVEIRA MARTINS,MARIA EDUARDA DOS SANTOS BATISTA,PAULA ALVAREZ ABREU Minicurso (atividade extra). CMM 108 Minicurso: INTERAÇÕES ENTRE ALIMENTOS/NUTRIENTES E FÁRMACOS: DIVULGAÇÃO DESSE CONHECIMENTO PARA PROFISSIONAIS DA ÁREA DA SAÚDE | EXT..1103"
Multidisciplinar UFRJ-Macaé,5471,INTERAÇÕES ENTRE ALIMENTOS/NUTRIENTES E FÁRMACOS: DIVULGAÇÃO DESSE CONHECIMENTO PARA PROFISSIONAIS DA ÁREA DA SAÚDE,"ALANNA VIEIRA DA SILVA TAVEIRA,ANA LIVIA DE SOUZA CROTTI,BRUNO RANGEL FELIZARDO,CELIA CRISTINA DIOGO FERREIRA,NATHANIELLE SILVA DE ANDRADE,PAULA LIMA DO CARMO Oficina Não Avaliada (atividade extra). CMM 119 Oficina Não Avaliada: Jogando e aprendendo com Objetivo do Desenvolvimento Sustentável 3 e suas metas sobre a segurança do recém-nascido e da criança. | EXT..1113 1"
Multidisciplinar UFRJ-Macaé,4327,Jogando e aprendendo com Objetivo do Desenvolvimento Sustentável 3 e suas metas sobre a segurança do recém- nascido e da criança.,"ANA LETICIA MONTEIRO GOMES,ARIANE VICTORIA CUNHA DE SANTIAGO,CAMILA PEREIRA CARVALHO PANZARIELLO,CARLA BEATRIZ MIRANDA CARVALHO,DAVI DOS SANTOS NOGUEIRA JúNIOR,ELISA DA CONCEIÇÃO RODRIGUES,GABRIELLE BATISTA DA CONCEIçãO,GABRIELLE C. COSTA,LUCIA HELENA OLIVEIRA COSTA,MáRCIA PEIXOTO CéSAR,MARIALDA MOREIRA CHRISTOFFEL,PEDRO HENRIQUE MOTTA SANCHES,RAíSSA BARROS DA SILVA SOUZA,RAQUEL ANE ROCHA BORGES,RONALD HENRIQUE SANTOS MENEZES,TANIA VIGNUDA DE SOUZA,VLADIA PENNA ROSA DE ARAUJO SILVA Oficina Não Avaliada (atividade extra). CMM121- Oficina Não Avaliada: Um olhar colaborativo para a prevenção e tratamento do câncer de próstata e de pele | PEX..1118"
Multidisciplinar UFRJ-Macaé,5793,<p>UM OLHAR COLABORATIVO PARA A PREVENÇÃO E TRATAMENTO DO CÂNCER DE PRÓSTATA E DE PELE</p>,"CELIA CRISTINA DIOGO FERREIRA,CLARA DE ALMEIDA SANTIAGO,FRANCIELE ALVES TEIXEIRA,GIULIANNA,JÚLIA JARDIM COUTINHO,JULIANA NEVES AZEVEDO LIMA,KEMYLI ELLER KLEM SILVA,LARA JUNGER,MARIA CLARA RAMOS DE SOUZA RODRIGUES,MATHEUS DE MATOS BORBA,REBECA BARROS BUYS,ROBERTA MELQUIADES SILVA DE ANDRADE,TáSSILA GANDRA CARDOZO Instalação Artística. CMM 101 Instalação Artística: CROCHETANDO POSSIBILIDADES UMA INTERVENÇÃO ARTÍSTICA NA 13ª SIAC EM MACAÉ | EXT.INS.1096"
Multidisciplinar UFRJ-Macaé,5402,CROCHETANDO POSSIBILIDADES UMA INTERVENÇÃO ARTÍSTICA NA 13ª SIAC EM MACAÉ AUTORES E,"ADRIANA GOMES,AMANDA PERIM TEIXEIRA,ANA LUIZA CARVALHO SOARES,BRUNA VILELA DOS SANTOS,CHERRINE KELCE PIRES,CRISTIANE PIRES TEIXEIRA PACHECO,DANIEL GALVAO ALVES,DÉBORAH AMARAL,EDISON LUIS SANTANA CARVALHO,ELAINE DOS ANJOS DA CRUZ DA ROCHA,GABRIELA CAMPOS MANCEBO,GILBERTO DOLEJAL ZANETTI,LAURA BARRETO DE ALMEIDA MARQUES,MARIA FERNANDA LARCHER DE ALMEIDA,RITA CRISTINA AZEVEDO MARTINS,RUAMA DA SILVA LUIZ,SHAKIRA ALMEIDA DA CRUZ SOUZA,STEFANY MARQUES DA SILVA,YASMIN ECHIDORNE CONSIDERA Oficina Avaliada. CMM 113 Oficina Avaliada: OFICINA SOBRE SAÚDE DA MULHER NO ENVELHECIMENTO | EXT.OFI.1108"
Multidisciplinar UFRJ-Macaé,2263,OFICINA SOBRE SAÚDE DA MULHER NO ENVELHECIMENTO,"BIANCA GOMES CARVALHO XAVIER,CELIA CRISTINA DIOGO FERREIRA,GIOVANA SECCO ALBERTO SOUZA,KAUANE TAVARES DE OLIVEIRA,LANA SILVA SHIBASAKI ENGEL,LISA XU NG,MANUELLA RANGEL DE SOUZA,ROBERTA MELQUIADES SILVA DE ANDRADE Oficina Avaliada. CMM 114 Oficina Avaliada: AVALIAÇÃO SENSORIAL DE ESPECIARIAS E ERVAS AROMATICAS | EXT.OFI.1109"
Multidisciplinar UFRJ-Macaé,2733,AVALIAÇÃO SENSORIAL DE ESPECIARIAS E ERVAS AROMATICAS,"ANGELICA NAKAMURA,DANIEL DE AUGUSTINIS SILVA,EDISON LUIS SANTANA CARVALHO,MARIA FERNANDA LARCHER DE ALMEIDA Oficina Avaliada. CMM 117 Oficina Avaliada: O JOGO DA VIDA REAL: O LÚDICO PARA DEBATER OS DESAFIOS DA VIDA ACADÊMICA E PROFISSIONAL | EXT.OFI.1112"
Multidisciplinar UFRJ-Macaé,5042,O JOGO DA VIDA REAL: O LÚDICO PARA DEBATER OS DESAFIOS DA VIDA ACADÊMICA E PROFISSIONAL,"ANA CLARA HERINGER,BARBARA DE OLIVEIRA MORAES E SOUZA,BEATRIZ DE OLIVEIRA MEDEIROS,BIANCA BARBARA NUNES DO NASCIMENTO,EMANUEL VICTOR NOGUEIRA GOTARDO,JULIA AMARAL PEREIRA,MANUEL JORGE GOUVEIA COUTO,RAISA SOARES ESTEVãO DA GRAçA,ULIANA PONTES,VICTOR GOMES DA ROCHA Oficina Avaliada. CMM 115 Oficina Avaliada: OFICINA PEDAGÓGICA INCLUSIVA: COMO FALAR COM RESPEITO 2 SOBRE DEFICIÊNCIA | EXT.OFI.1110"
Multidisciplinar UFRJ-Macaé,3260,OFICINA PEDAGÓGICA INCLUSIVA: COMO FALAR COM RESPEITO SOBRE DEFICIÊNCIA AUTORES E,"CHERRINE KELCE PIRES,DENISE OLIVEIRA GUIMARAES,INÊS LEONEZA DE SOUZA,MARIA FERNANDA LARCHER DE ALMEIDA,MARIA INGRID NEVES DE AZEVEDO,NELILMA CORREIA ROMEIRO,THAIENE PEREIRA DA COSTA,VALERIA NUNES BELMONTE,VERôNICA RODRIGUES SANTOS Oficina Avaliada. CMM 118 Oficina Avaliada: Amamentação: apoie em todas as situações. | PEX.OFI.1115"
Multidisciplinar UFRJ-Macaé,4316,: Amamentação: apoie em todas as situações.,"ANA LETICIA MONTEIRO GOMES,CAMILA PEREIRA CARVALHO PANZARIELLO,ELISA DA CONCEIÇÃO RODRIGUES,GABRIELLE C. COSTA,ISABELA GOMES SANTOS,MARIALDA MOREIRA CHRISTOFFEL,NICOLLE DE SOUZA ULRICHSEN GUIMARÃES,VLADIA PENNA ROSA DE ARAUJO SILVA Pôster Virtual. CMM 58- Saúde e Cuidado | UNI.EPO.630"
Multidisciplinar UFRJ-Macaé,595,VIGILÂNCIA DA COLONIZAÇÃO POR BACTÉRIAS MULTIRRESISTENTES EM UMA UTI NEONATAL DO RJ: UM RELATO DE EXPERIÊNCIA VIVENCIADO POR DISCENTES DE ENFERMAGEM,"FERNANDA SAMPAIO CAVALCANTE,IZABELLA OLIVEIRA PESSANHA,KÁTIA REGINA NETTO DOS SANTOS,YASMIN MARINELLE FERRO"
Multidisciplinar UFRJ-Macaé,598,O MÉTODO CANGURU E A COLONIZAÇÃO POR MRSA EM NEONATO EM UMA UTIN: RELATO DE CASO VIVENCIADO POR UM GRUPO DE PESQUISA DA UFRJ MACAÉ,"FERNANDA SAMPAIO CAVALCANTE,IZABELLA OLIVEIRA PESSANHA,KÁTIA REGINA NETTO DOS SANTOS,YASMIN MARINELLE FERRO"
Multidisciplinar UFRJ-Macaé,942,Parturição e memória resgatada da dor do parto ao longo do tempo.,"HANNA KAREN BASTOS DOS SANTOS,HELENE NARA HENRIQUES BLANC,MILENA BATISTA CARNEIRO,TAIS FONTOURA DE ALMEIDA"
Multidisciplinar UFRJ-Macaé,1255,LASERTERAPIA DE BAIXA POTÊNCIA NO TRATAMENTO DA FADIGA PÓS-COVID: SÉRIE DE CASOS AUTORES E,"BEATRIZ DO VALLE GOUDARD,GIOVANNA MONTESSI AMORIM,JOSUÉ NATÃ SAMPAIO MONTEIRO,JULIANA MENDONçA PEREIRA AMARAL,MARIA ALICE PEREIRA JUNQUEIRA DE OLIVEIRA,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Multidisciplinar UFRJ-Macaé,3392,"Escala de auto eficácia de amamentação utilizada na Atenção Primária à Saúde (APS) para promoção, proteção e apoio do aleitamento materno: revisão de literatura","ANA LETICIA MONTEIRO GOMES,CAMILA PEREIRA CARVALHO PANZARIELLO,ELISA DA CONCEIÇÃO RODRIGUES,ISABELA GOMES SANTOS,MARIALDA MOREIRA CHRISTOFFEL,NICOLLE DE SOUZA ULRICHSEN GUIMARÃES,VLADIA PENNA ROSA DE ARAUJO SILVA"
Multidisciplinar UFRJ-Macaé,3722,DERMATITE ATÓPICA NA GESTAÇÃO: IMPACTOS NA QUALIDADE DE VIDA E O TRABALHO DE ENFERMAGEM,"ADRIANA BISPO ALVAREZ,ANA BEATRIZ FERREIRA DE PAULA COSTA,ANA CAROLINA DA SILVA LOUZADA,BÁRBARA ESTÉLA GONÇALVES SENTER,LAURA DE ALMEIDA BARROS DOMINGUES,MARIA JúLIA LUZES SERRA,NICOLE CRISTIAN PEREIRA DA CUNHA,VICTORIA GABRIELA LOPES DA SILVA,YASMIN MARINELLE FERRO"
Multidisciplinar UFRJ-Macaé,3741,DESENVOLVIMENTO E CARACTERIZAÇÃO DE BIGEIS CONTENDO ALOÉ VERA E ÓLEO DE COPAÍBA PARA CICATRIZAÇÃO CUTÂNEA,"BEATRIZ MENDES BRITTO PEREIRA,CAROLINA GONÇALVES PUPE,CASSIA DETONI,EDISON LUIS SANTANA CARVALHO,MARINA CARDOSO NEMITZ"
Multidisciplinar UFRJ-Macaé,5050,COLONIZAÇÃO POR STAPHYLOCOCCUS AUREUS EM PUÉRPERAS DE UMA MATERNIDADE DE ALTO RISCO DE MACAÉ/RJ,"FERNANDA SAMPAIO CAVALCANTE,GIZELE DUARTE GARCIA,IZABELLA OLIVEIRA PESSANHA,KÁTIA REGINA NETTO DOS SANTOS,KYSSILA BARBOSA DE FREITAS,MARIA EDUARDA FERNANDES ROCHA,MARIANA ALFRADIQUE DE ALMEIDA,NATHáLIA SALGUEIRO DA ROCHA,PEDRO HENRIQUE MOTTA SANCHES,YASMIN MARINELLE FERRO"
Multidisciplinar UFRJ-Macaé,5171,AVALIAÇÃO DO APLICATIVO MÓVEL DA ESCALA DE AUTOEFICÁCIA PARA AMAMENTAÇÃO POR MULHERES EM CONSULTA NA ATENÇÃO BÁSICA,"ANA LETICIA MONTEIRO GOMES,CAMILA PEREIRA CARVALHO PANZARIELLO,ELISA DA CONCEIÇÃO RODRIGUES,ISABELA GOMES SANTOS,JANAINA GOMIDE,MARIALDA MOREIRA CHRISTOFFEL,NICOLLE DE SOUZA ULRICHSEN GUIMARÃES,VLADIA PENNA ROSA DE ARAUJO SILVA Pôster Virtual. CMM 59- Saúde\Contexto e Vulnerabilidades | UNI.EPO.631"
Multidisciplinar UFRJ-Macaé,517,CONTAMINAÇÃO POR METAIS PESADOS DE PESCADO COMERCIALIZADO EM MACAÉ-RJ AUTORES E,"CAROLINE PASSOS VIEIRA DA COSTA REZENDE,JULIANA TOMAZ PACHECO LATINI,KÁTIA CALVI LENZI DE ALMEIDA"
Multidisciplinar UFRJ-Macaé,825,"A PESSOA COM DEFICIÊNCIA NA NOVELA MALHAÇÃO: PERSONAGENS, ATORES E ATRIZES AUTORES E","BARBARA DE OLIVEIRA MORAES E SOUZA,JANE CAPELLI,ULIANA PONTES"
Multidisciplinar UFRJ-Macaé,2954,A Percepção do Enfermeiro à Solidão em Idosos Institucionalizado,"GIZELE DA CONCEIçãO SOARES MARTINS,LUCAS LEITE RIGUEIRA"
Multidisciplinar UFRJ-Macaé,5038,O IMPACTO DA COMUNICAÇÃO NA QUALIDADE DE VIDA DA PESSOA IDOSA: EVIDÊNCIAS PARA PRÁTICA,"LORENA DA CONCEICAO DOS SANTOS,RAQUEL SILVA DE PAIVA"
Multidisciplinar UFRJ-Macaé,5239,CONTAMINAÇÃO DE PESCADO POR METAIS PESADOS - UMA REFLEXÃO PARA O CONSUMO DE PEIXES COMO FONTE DE ÔMEGA 3.,"BRUNO CARVALHO DA SILVA,JULIANA TOMAZ PACHECO LATINI,KÁTIA CALVI LENZI DE ALMEIDA"
Multidisciplinar UFRJ-Macaé,5253,ANALISE DA COBERTURA VACINAL PARA POLIOMIELITE NAS REGIÕES DE SAÚDE NO ESTADO DO RIO DE 3 JANEIRO NOS ÚLTIMOS 10 ANOS.,"BRUNO CARVALHO DA SILVA,FERNANDA TELES MORAIS DO NASCIMENTO,ISABELA BARBOZA DA SILVA TAVARES AMARAL"
Multidisciplinar UFRJ-Macaé,5500,VALORIZAR A ENFERMAGEM BRASILEIRA PARA REDUZIR A DESIGUALDADE SOCIAL: A PERSPECTIVA DE ESTUDANTES DE GRADUAÇÃO,"CECILLIA OLIVEIRA MUNIZ,DÉBORA CRIS DE OLIVEIRA PEREIRA DE SOUZA,GABRIEL DE SOUZA SOARES,GABRYELLA SANT ANNA DE PAULA,ITALO RODOLFO SILVA,JULIA RODRIGUES DOS SANTOS CESARIO"
Multidisciplinar UFRJ-Macaé,6070,Análise das barreiras de acesso ao pronto atendimento e suas consequências para o usuário do SUS AUTORES E,"ANA BEATRIZ CALAZANS FALUBA,BIANCA ARAUJO DOS SANTOS,EDUARDO FOLDES GUIMARAES TELLES,GABRIELLA PAIVA DE OLIVEIRA DO AMPARO,MAÍSA MELARA,RAFAEL MARQUES VELOSO,RICARDO COSTA OLIVEIRA RODRIGUEZ Y RODRIGUEZ,VICTORIA AMADO NUNES MENEZES,VITORIA GONCALVES FERREIRA SOUZA"
Multidisciplinar UFRJ-Macaé,6208,ANÁLISE DO CONSUMO ALIMENTAR DOS BENEFICIÁRIOS DO PROGRAMA BOLSA ATLETA EM MACAÉ- RJ: IMPLICAÇÕES PARA O DESEMPENHO ESPORTIVO,"ALESSANDRA ALEGRE DE MATOS,ANA CLARA HERINGER,BEATRIZ GONÇALVES RIBEIRO,CLARA DE ALMEIDA SANTIAGO,KAROLINE ROSALINO EMMERICK,MARCELLA NAVEGA CARVALHO MARTINS,REBECA BARROS BUYS"
Multidisciplinar UFRJ-Macaé,6370,POPULAÇÃO EM SITUAÇÃO DE RUA: EQUIDADE EM SAÚDE À LUZ DA TEORIA MARXISTA DE DIREITOS HUMANOS,"ANA BEATRIZ FERREIRA DE PAULA COSTA,GLAUCIA VALENTE VALADARES Pôster Virtual. CMM 60- Saúde, metodologia e educação | EXT.UNI.EPO.632"
Multidisciplinar UFRJ-Macaé,349,PRODUÇÃO DE MATERIAL DIDÁTICO NO ENSINO DA PATOLOGIA: UM RELATO DE EXPERIÊNCIA AUTORES E,"EMANUELA PEREIRA BARROSO,KÁTIA CALVI LENZI DE ALMEIDA,MILENA BATISTA CARNEIRO"
Multidisciplinar UFRJ-Macaé,1269,REVISÃO INTEGRATIVA DO USO DE FLASHCARDS COMO MÉTODO DE ESTUDO NA DISCIPLINA DE ANATOMIA,"GIOVANNA SOLIVA DOS SANTOS LUZORIO,LARISSA PIETRA PEREIRA DAS CHAGAS,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Multidisciplinar UFRJ-Macaé,4656,"A Ciência atuante e vigilante: Relato de experiência sobre a Iniciação Científica de Epidemiologia - Estudando sobre a Dengue no município de Macaé, Rio de Janeiro","ALEXIA EDUARDA MIRADA SILVA,ANA ISABEL DE SOUSA URTIGA,ANNA CLARA DE MELO VALERIOTE NASCIMENTO,CAROLINA CORBECEIRI DOS REIS,ÉRIKA FERNANDES TRITANY,FRANCISCO RONEY SOUSA PAIVA,KARLA SANTA CRUZ COELHO,KEVEM CID DIAS,LUCAS NOLASCO FERNANDES SANTOS DA SILVA,MICHELE RIBEIRO SGAMBATO"
Multidisciplinar UFRJ-Macaé,4728,PERCEPÇÃO DOS ALUNOS ACERCA DO USO DE FLASHCARDS COMO MÉTODO REVISIONAL NO ESTUDO DE ANATOMIA,"GIOVANNA SOLIVA DOS SANTOS LUZORIO,LARISSA PIETRA PEREIRA DAS CHAGAS,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Multidisciplinar UFRJ-Macaé,4840,"A MORTE,SINTAGMA EXCLUÍDO DA FORMAÇÃO MÉDICA BRASILEIRA","ANA JULIA BATISTA BARROS,CAIQUE HONORIO DOS SANTOS,JOEDSON SILVA SANTOS,JOELSON TAVARES RODRIGUES,THAMIRES SILVA RODRIGUES"
Multidisciplinar UFRJ-Macaé,4971,RELATO DE EXPERIÊNCIA SOBRE O RETORNO DA COLETA DE DADOS NA ESTRATÉGIAS DE SAÚDE DA FAMÍLIA SOBRE AS POPULAÇÕES RIBEIRINHAS.,"AMANDA MANNUCCI,GLAUCIA VALENTE VALADARES,YANA SHEILA DA SILVA OLIVEIRA"
Multidisciplinar UFRJ-Macaé,5211,<p>MULHERES NA CIÊNCIA: QUANTAS SOMOS E ONDE ESTAMOS?</p>,"JULIANA MILANEZ,MARIANA,MAYLLA ROVENY NASCIMENTO OLIVEIRA"
Multidisciplinar UFRJ-Macaé,5591,"A COMBINAÇÃO DE ESTUDOS DIRIGIDOS, CASOS CLÍNICOS E FERRAMENTAS DIGITAIS NO ESTUDO DE ANATOMIA","BEATRIZ GONÇALVES FERREIRA,LEONARDO DA SILVA CANTISANI,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Multidisciplinar UFRJ-Macaé,6256,ANÁLISE DE CARDÁPIOS NAS EDIÇÕES DO FESTIVAL DE GASTRONOMIA E CULTURA NO ÂMBITO DA PAISAGEM ALIMENTAR LOCAL.,"ALEXANDRE FERNANDES CORREA,LAÍS BURITI DE BARROS,LUANA ALVES DE ARAUJO BARBOSA,MARIA GABRIELA MOREIRA MARTINS,MARIANNA FERREIRA ROCHA,VINICIUS CASTELANI MORAES GOMES CARDOSO DE OLIVEIRA Pôster Virtual. CMM 70- Saúde, Cultura e Educação | EXT.EPO.644"
