Local,Trabalho,Título,Autores/Participantes
Campus Macaé,3171,APRENDIZAGEM BASEADA EM,"S NA DISCIPLINA ANATOMIA: PERCEPÇÃO DE DISCENTES DO CURSO DE MEDICINA. EQUIPE : BRUNO SANT' ANA COSTA,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Campus Macaé,5557,ASSOCIAÇÃO ENTRE DESMIELINIZAÇÃO E EXCITABILIDADE CEREBRAL INDUZIDA POR DIETA COM CUPRIZONA EM CAMUNDONGOS,"GREICE NASCIMENTO PIRES,RENATA PEREIRA LAURINDO,DEBORA MAGALHÃES PORTELA,JULIANE SCHUENCK DO COUTO,PEDRO FREITAS PEDRONI,VANESSA KIILL RIOS,HENRIQUE ROCHA MENDONÇA,MILENA BATISTA CARNEIRO"
Campus Macaé,5320,NÍVEL DE ESTRESSE PERCEBIDO E QUALIDADE DO SONO ENTRE OS FUNCIONÁRIOS PÚBLICOS DA CIDADE UNIVERSITÁRIA,"DO PROJETO QUALIVIDA UFRJ MACAÉ EQUIPE : ADAIL ORRITH LIBORIO NETO,THAIZA PEREIRA DE PAULA,DANIEL CARNEIRO,ANA LUIZA FERNANDES PONTES,BEATRIZ GONÇALVES RIBEIRO"
Campus Macaé,6241,TENDA CULINAFRO EM ESCOLA QUILOMBOLA: UMA INSTALAÇÃO ARTÍSTICO PEDAGÓGICA PARA A EDUCAÇÃO ALIMENTAR E NUTRICIONAL,"GIULIA GUILHERME,MARIA LUíZA LIMA DE CASTRO,RUTE COSTA,ALEXANDRE BRASIL CARVALHO DA FONSECA,LEILA MANHÂES,LÉIA MARY CASTELO SUISSO DA SILVA,MARYA CLARA DE OLIVEIRA BARBOSA,THAIS STEPHANY MACHADO DE OLIVEIRA,LUANA DE LIMA CUNHA,GISELLE MARIA,MARIANA FERNANDES BRITO DE OLIVEIRA,ISABELLE BARBOSA"
Campus Macaé,5739,OFICINA DE INSTRUMENTOS MUSICAIS PARA OS ALUNOS DO TURNO MATUTINO DA ESCOLA SENTRINHO,"MARINA RIBEIRO PEIXOTO,MYLENA ARAUJO,TAÍNE GABRIELE OLIVEIRA LIMA,LARISSA SPARGOLLI SARDINHA,MELISSA GUSMÃO DIAS RODRIGUES,MARIANA CALAZANS FRIAS MARCOLINI,EDUARDA REIS SARMENTO DO VALLE,MARCELA SIQUEIRA MOREIRA,MÁRCIA REGINA VIANA,RUTE COSTA,VANESSA SCHOTTZ,CÉLIA MARIA PATRIARCA LISBÔA"
Campus Macaé,5371,"ACOMPANHAMENTO NUTRICIONAL DE UM PACIENTE APÓS A CIRURGIA BARIÁTRICA DE FOBI-CAPELA, DURANTE O PERÍODO DE ESTÁGIO CURRICULAR.","HUGO OTÁVIO TORRES AZEVEDO,ROBERTA MELQUIADES SILVA DE ANDRADE,ANA PAULA MEDEIROS MENNA BARRETO"
Campus Macaé,6331,IMPLEMENTAÇÃO DE UMA LIGA ACADÊMICA DE SAÚDE COLETIVA DE CARÁTER INTERPROFISSIONAL E DECOLONIAL: DESAFIOS E CONQUISTAS,"DIEGO DE OLIVEIRA,BRENDA IOLANDA SILVA DO NASCIMENTO,LUANA DE LIMA CUNHA,KARLA ANASTACIO DA SILVA,JÚLIA MARTINS MALTEZ,NATHELLY MORETTI,JADE OKAMOTO ANTUNES,GIOVANNI VILELA ALVES ROSA,LEOPOLDO FERREIRA ANTUNES,RAIANE DE OLIVEIRA ROSA,PAULO RICARDO COSTA DE MELO,MARCOS VINÍCIUS SANTOS DE JESUS,GABRYEL FILLIPE TEIXEIRA FURTADO,LUIS CLAUDIO C"
Campus Macaé,5231,"AS REDES SOCIAIS COMO ESPAÇO EDUCATIVO, DE MOBILIZAÇÃO E DIFUSÃO DE INFORMAÇÃO: A EXPERIÊNCIA DO MOVIMENTO COMER PRA QUÊ?","ISABELA SILVA DE OLIVEIRA,DEBORAH MARTINS,LUCAS SOUZA DE LIMA,IASMIN VIANA PAES MOZER,SARA DOMICIANO DE JESUS GASPAR,DIANA SANTOS DE SOUZA,IZABELLE POLLO,AMáBELA DE AVELAR CORDEIRO,LUISA SOUZA ERTHAL SANTOS"
Campus Macaé,5536,PROPOSTA DE ESTRUTURAÇÃO DE UMA EMPRESA JÚNIOR PARA O CURSO DE NUTRIÇÃO DO CAMPUS UFRJ – MACAÉ,"HUGO OTÁVIO TORRES AZEVEDO,LAÍZ APARECIDA AZEVEDO SILVA"
Campus Macaé,2401,CAFÉ DA MANHÃ NA PRAÇA VERÍSSIMO DE MELO COM PESSOAS EM SITUAÇÃO DE RUA: UM RELATO DE EXPERIÊNCIA,"NATHELLY MORETTI,GILMAR ALEIXO,KATHLEEN TEREZA DA CRUZ,EMERSON ELIAS MERHY"
Campus Macaé,2053,A IMPORTÂNCIA DA EMPATIA NA RELAÇÃO ENFERMEIRO-PACIENTE NA ATENÇÃO PRIMARIA À SAÚDE,"GUNNAR GLAUCO DE CUNTO CARELLI TAETS,SAMYRA FERNANDES GAMBARELLI"
Campus Macaé,4982,ASPECTOS DA QUALIDADE DE VIDA DE PROFESSORES DA REDE PÚBLICA DE ENSINO DO MUNICÍPIO DE MACAÉ-RJ,"ANA CAROLINA DE AZEVEDO RIBEIRO CUZAT,LARISSA DA CUNHA COSTA FERREIRA,JAÍNA SCHUMACKER FREZ,LETÍCIA FAMILIAR DE ABREU CARNEIRO,BEATRIZ BARCELOS BRANDÃO,NATHÁLIA VIEIRA SIMÕES,NAIARA SPERANDIO,PRISCILA VIEIRA PONTES,LUANA SILVA MONTEIRO,ANA ELIZA LOURENÇO"
Campus Macaé,2503,BRINCANDO E APRENDENDO SOBRE O USO CORRETO DE MEDICAMENTOS E QUALIDADE EM SAÚDE.,"ELISA ALEXANDRE DE TOLEDO,MAGDALENA NASCIMENTO RENNÓ,RAISSA GABRIELA MENEZES DOS SANTOS PONTES,LAíS VERIDIANA PEREIRA DOS SANTOS,LETÍCIA ORRITH CASTRO LIBÓRIO,JÚLIA VITORINO,LAYLA ARENARI CARDOZO"
Campus Macaé,2055,"EFEITOS DA ATIVIDADE DE CANTO C ORAL : UM ESTUDO SOBRE ESTRESSE, ANSIEDADE E DEPRESSÃO","MARIA DE NAZARé MATOS DA SILVA,LETíCIA MENDES XAVIER,LARISSA MENDES,OTAVIO DO COUTO VELLOZO,LEILA BRITO BERGOLD,GUNNAR GLAUCO DE CUNTO CARELLI TAETS"
Campus Macaé,6134,POPULAÇÃO EM SITUAÇÃO DE RUA DE MACAÉ: AÇÕES EDUCATIVAS E INSERÇÃO NA SOCIEDADE.,"ROBERTA PEREIRA COUTINHO,IZABELLE POLLO,NATHELLY MORETTI,GILMAR ALEIXO,RAIANE DE OLIVEIRA ROSA,CAROLINA DE ARAÚJO CHINEMANN,KARINE MARQUES CORRÊA,ANA CAROLINA LOURENÇO NEVES DE SOUSA,JÚLIA DAMASCENO BORGES DE OLIVEIRA,ANTÔNIO VINÍCIUS DORIGUETTO FERREIRA,KATHLEEN TEREZA DA CRUZ,IURI BASTOS PEREIRA"
Campus Macaé,2527,RODA DE CONVERSA: MEDICAMENTOS O QUE VOCÊ PRECISA SABER,"LAíS VERIDIANA PEREIRA DOS SANTOS,RAISSA GABRIELA MENEZES DOS SANTOS PONTES,ELISA ALEXANDRE DE TOLEDO,LETÍCIA ORRITH CASTRO LIBÓRIO,LAYLA ARENARI CARDOZO,JÚLIA VITORINO,MAGDALENA NASCIMENTO RENNÓ Performance Artística. SNCT : CENAS COTIDIANAS | PEX.EXT.UNI.PER."
Campus Macaé,4223,CENAS COTIDIANAS,"LEONARDO MACIEL MOREIRA,EDUARDA REIS SARMENTO DO VALLE,VICTóRIA DOMINGOS TAVARES,MARLLON BRAGA MANOEL,LARA VIANA Performance Artística. SNCT : PROPOSTA DE"
Campus Macaé,6231,PROPOSTA DE APRESENTAÇÃO DE TRABALHO S CIENTÍFICOS DIALÓGICOS E A CRÍTICA SOBRE A COMPETIÇÃO E A GERAÇÃO DE RESÍDUOS SÓLIDOS,"CAROLINA DE AZEVEDO ABREU,RAFAEL COSTA Performance Artística. SNCT : HOJE É DIA DE GRIOT | PEX.EXT.UNI.PER."
Campus Macaé,4370,HOJE É DIA DE GRIOT,"LEONARDO MACIEL MOREIRA,FERNANDA ANTUNES GOMES DA COSTA,MARLLON BRAGA MANOEL,VICTóRIA DOMINGOS TAVARES,EDUARDA REIS SARMENTO DO VALLE,LARA VIANA,JAYME ELIAS DOS SANTOS NETO,JULIANA LOBO DE OLIVEIRA,STELLA ALMEIDA,BRENDA IOLANDA SILVA DO NASCIMENTO,MARCELA BABISKI Performance Artística. SNCT : LUZ, CÂMERA, VACINAÇÃO | PEX.EXT.UNI.PER."
Campus Macaé,4241,"LUZ, CÂMERA, VACINAÇÃO: CONSCIENTIZAÇÃO DA IMPORTÂNCIA DAS VACINAS ATRAVÉS DO TEATRO 21","ISADORA OLIVEIRA DO AMARAL,CÁSSIA LEONEUZA AUGUSTO JULIO,TAINA HENRIQUE GOMES DA SILVA,KELLY PINHEIRO VIEIRA,STELLA ALVES BENJAMIN,MARIA ISABEL SANTOS ALVES,ISLANE DIAS,SUZANE DE OLIVEIRA PEREIRA,JULIANA SILVA E SILVA,LEONARDO MACIEL MOREIRA,SUZANA CHAVES,JOAO LUIZ MENDES WANDERLEY,MILLENA ALMEIDA MONSORES,TALITA FERREIRA SILVA"
Campus Macaé,1785,PREDIÇÃO FUNCIONAL DE PROTEÍNAS COM FUNÇÃO HIPOTÉTICA DE TRYPANOSOMA CRUZI,"LORRANA FARIA FONSECA,MANUELA LEAL DA SILVA"
Campus Macaé,6535,PROTEÍNA QUINASE MPS1 DE ARABIDOPSIS THALIANA: ANÁLISE COMPUTACIONAL E GENÉTICA QUÍMICA COMO ESTRATÉGIAS PARA CARACTERIZAÇÃO DE SEU DOMÍNIO CATALÍTICO,"EMANUEL VICTOR NOGUEIRA GOTARDO,CLEITOR GOMES MESQUITA,IZABELA SILVA DOS SANTOS,NELILMA CORREIA ROMEIRO,EVENILTON PESSOA COSTA,JOSÉ LUCIANO NEPOMUCENO DA SILVA,JOÃO VICTOR BARBOSA SANTANA,ELDO CAMPOS,MARCO ANTONIO LOPES CRUZ"
Campus Macaé,4843,PADRONIZAÇÃO DO MÉTODO DE CO-CULTURA PLAQUETA-LINHAGEM DE QUERATINÓCITOS HUMANOS E O PAPEL DAS PLAQUETAS NA MODULAÇÃO DA SOBREVIVÊNCIA CELULAR E EXPRESSÃO DE GENES.,"JULIANA MARQUES DE OLIVEIRA NOGUEIRA,JACKSON DE SOUZA MENEZES,RODRIGO NUNES DA FONSECA"
Campus Macaé,2205,ANÁLISE ESTRUTURAL DE BROMELINA E SUA APLICAÇÃO EM FORMULAÇÕES COSMÉTICAS,"JULIA CAVALCANTE FARIA,ADRIANA GOMES,RITA CRISTINA MARTINS,DANIELA DE BORBA GURPILHARES"
Campus Macaé,6258,GENÉTICA QUÍMICA: ESTRATÉGIA PARA ELUCIDAR O PAPEL DA MPS1 NA RESPOSTA AO ESTRESSE SALINO EM ARABIDOPSIS THALIANA,"CLEITOR GOMES MESQUITA,EMANUELLE GONçALVES,IZABELA SILVA DOS SANTOS,CINTIA MONTEIRO DE BARROS,DANIEL BASILIO ZANDONADI,ELDO CAMPOS,MARCO ANTONIO LOPES CRUZ"
Campus Macaé,3681,TRANSAMINASE DE STEMPHYLIUM LYCOPERSICI: ESTUDOS DE IMOBILIZAÇÃO PARA APLICAÇÃO EM BIOCATÁLISE,"THAíS FERREIRA LíRIO,RODRIGO OCTÁVIO MENDONÇA ALVES DE SOUZA,DENISE OLIVEIRA GUIMARAES,IVANA CORREA RAMOS LEAL,ANDERSON S. PINHEIRO"
Campus Macaé,4209,CONFLITOS SOCIOAMBIENTAIS EM UNIDADES DE CONSERVAÇÃO NO ESTADO DO RIO DE JANEIRO: LEVANTAMENTO PRELIMINAR NAS ÁREAS DE PROTEÇÃO INTEGRAL.,"KELLY PINHEIRO DOS SANTOS,LAISA MARIA FREIRE DOS SANTOS"
Campus Macaé,282,COMPARAÇÃO DO PERFIL DE ALTERAÇÕES GENÉTICAS DE AMOSTRAS PRIMÁRIAS E METASTÁTICAS DE PACIENTES COM NEUROBLASTOMA.,"DANNYELE JOYCE MARTINS PINHEIRO,NATHALIA BORGES MELO DE BRITO,CRISTIANE FERREIRA-FACIO,MARIA CLARA CANELLAS DA SILVA,LEONARDO BUSTAMENTE,MARIA CECILIA MENKS RIBEIRO,ELAINE SOBRAL DA COSTA,DAIANA VIEIRA LOPES ALVES,CELIA YELIMAR PALMERO QUINTANA"
Campus Macaé,6717,AÇÃO DO 3-BROMOPIRUVATO EM CARRAPATOS,"BRUNA SARDINHA LEONARDO CAMPOS,HELGA FERNANDES GOMES,VALDIR BRAZ,JORGE LUIZ DA CUNHA MORAES"
Campus Macaé,5611,AVALIAÇÃO FARMACOLÓGICA DE DERIVADOS HIDRAZÔNICOS INIBIDORES DA MIELOPEROXIDASE COM POTENCIAL AÇÃO ANTI-INFLAMATÓRIA,"RAFAEL COMPAN QUEIROZ,LEANDRO LOUBACK DA SILVA,RÔMULO PEREIRA DE JESUS,LETíCIA DE SOUZA FRAGA,JOãO VITOR RABELLO DE ARAUJO,ANA CAROLINE VASCONCELOS OLIVEIRA,MARIA LETICIA DE CASTRO BARBOSA,RAISSA ALVES DA CONCEIçãO,BÁRBARA DE AZEVEDO ABRAHIM VIEIRA,ALESSANDRA MENDONÇA TELES DE SOUZA"
Campus Macaé,2516,"CONSEQUÊNCIAS DA DUPLA JORNADA, ESTUDO E TRABALHO , ENFRENTADA PELOS DISCENTES DO INSTITUTO DE BIODIVERSIDADE E SUSTENTABILIDADE","ANA LIS CARDIM DE SIQUEIRA BORGES TEIXEIRA,ISABELLE CHAGAS VILELA BORGES,MARIANE DA SILVA MARCELINO,LUCAS SANTOS DA CRUZ,FABRÍCIO LUNA SAMPAIO SILVA,PALOMA COSENDEY,TEO BUENO DE ABREU"
Campus Macaé,6703,AURORA CINASE DO CARRAPATO BOVINO,"JOSé ANTONIO AZEREDO JúNIOR,JORGE LUIZ DA CUNHA MORAES,HELGA FERNANDES GOMES"
Campus Macaé,1047,IDENTIFICAÇÃO DE SÍTIOS CATALÍTICOS E SECUNDÁRIOS DA DIHIDROFOLATO REDUTASE – TIMIDILATO SINTASE DE PLASMODIUM FALCIPARUM E TRIAGEM VIRTUAL DE POSSÍVEIS CANDIDATOS A FÁRMACOS NO TRATAMENTO DA MALÁRIA,"YAGO FROSSARD,MANUELA LEAL DA SILVA"
Campus Macaé,940,EFEITO DO SILENCIAMENTO GÊNICO DA ENZIMA GLICOGÊNIO SINTASE QUINASE 3 (GSK3) NA RELAÇÃO SIMBIÓTICA ENTRE O MOSQUITO AEDES FLUVIATILIS E A BACTÉRIA WOLBACHIA PIPIENTIS,"THAYNÁ ALONSO,CHRISTIANO CALIXTO DA CONCEIÇÃO,LEONARDO ARAUJO DE ABREU,CARLOS LOGULLO"
Campus Macaé,312,EFEITO TERAPÊUTICO DE POMADA DE HEPARINA EXTRAÍDA DE STYELA PLICATA EM MODELO ANIMAL DE LEISHMANIOSE,"LEONARDO FERNANDES DE SOUSA,DÉBORA ALMEIDA MERIDA DE BARROS,JOAO LUIZ MENDES WANDERLEY,CELSO LUIS RIBEIRO BELMIRO"
Campus Macaé,1632,ATIVIDADE ANTICOAGULANTE DA Α GLUCANA SULFATADA PROVENIENTE DA ALGA PARDA DICTYOTA CARIBAEA,"FERNANDA GONCALO SILVA,LEONARDO CINELLI,BIANCA BARROS DA COSTA SILVEIRA,THAMYRIS ALMEIDA  MOREIRA"
Campus Macaé,955,PARTICIPAÇÃO DA VIA DO FATOR INDUZIDO POR HIPÓXIA (HIF) EM CÉLULAS EMBRIONÁRIAS DE CARRAPATO RHIPICEPHALUS MICROPLUS DA LINHAGEM BME26,"LEONARDO JOSÉ OLIVEIRA DA ROCHA,LEONARDO ARAUJO DE ABREU,CARLOS LOGULLO,ITABAJARA VAZ,LUíS FERNANDO PARIZI"
Campus Macaé,798,"AVALIAÇÃO DO POTENCIAL TUMORIGÊNICO DOS HERBICIDAS ÁCIDO 2,4-DICLOROFENOXIACÉTICO E GLIFOSATO EM LINHAGENS CELULARES HUMANAS","THIAGO MENDES BUENO WOLLENA,MICHELLE FRAZãO MUZITANO,ANDRÉ LUIZ DE SOUZA CRUZ,DANIEL BASILIO ZANDONADI,PALOMA SILVA DE SOUZA,ANGELICA RIBEIRO SOARES"
Campus Macaé,2150,EFEITO DO SILENCIAMENTO GÊNICO DE UMA AMP-QUINASE EM CÉLULAS EMBRIONÁRIAS DE CARRAPATOS,"JOYCE RODRIGUES MELO,MARCELLE VIANNA DE CARVALHO UHL,CARLOS LOGULLO"
Campus Macaé,3951,"ESTUDOS FENOLÓGICOS, TIPOS DE REPRODUÇÃO E CULTIVO IN VITRO DE ISOETES CANGAE","ARTHUR VINíCIUS DE SANT'ANNA LOPES,VINNÍCIUS MACHADO SCHELK GOMES,NAIARA VIANA CAMPOS,FERNANDO MARINO GOMES DOS SANTOS,TAÍS NOGUEIRA FERNANDES,FRANCISCO DE ASSIS ESTEVES,RODRIGO LEMES MARTINS,LÍSIA MÔNICA DE SOUZA GESTINARI,MIRELLA PUPO SANTOS"
Campus Macaé,3173,AVALIAÇÃO DE DIFERENTES CONDIÇÕES DE ARMAZENAMENTO DE ESPOROS: AÇÕES PARA CONSERVAÇÃO DO GERMOPLASMA DE ESPÉCIES DO GÊNERO ISOETES,"VINNÍCIUS MACHADO SCHELK GOMES,ARTHUR VINíCIUS DE SANT'ANNA LOPES,NAIARA VIANA CAMPOS,TAÍS NOGUEIRA FERNANDES,RODRIGO LEMES MARTINS,FERNANDO MARINO GOMES DOS SANTOS,LÍSIA MÔNICA DE SOUZA GESTINARI,MIRELLA PUPO SANTOS,FRANCISCO DE ASSIS ESTEVES"
Campus Macaé,5467,SUBSTÂNCIAS HÚMICAS ESTIMULAM A ATIVIDADE DA BOMBA DE PRÓTONS DE MEMBRANA PLASMÁTICA EM TOMATEIRO (SOLANUM LYCOPERSICUM),"FILIPE JÚNIOR GONÇALVES NUNES,ANA CAROLINA ALMEIDA FERNANDES,LUIZ CARLOS FELISBERTO RIBEIRO,JOÃO VICTOR RABELO,LUIZ FERNANDO ROTTA PERDONATI,IZABELA SILVA DOS SANTOS,LUIS ALFREDO DOS SANTOS PRADO,DANIEL BASILIO ZANDONADI,MIRELLA PUPO SANTOS,ELDO CAMPOS,KEITY JAQUELINE CHAGAS VILELA NOCCHI"
Campus Macaé,3406,AVALIAÇÃO DAS RESPOSTAS MORFOLÓGICAS E FISIOLÓGICAS EM QUATRO CULTIVARES HÍBRIDOS DE SOLANUM LYCOPERSUM SUBMETIDAS AO ESTRESSE SALINO,"VINNÍCIUS MACHADO SCHELK GOMES,ALINE LEMOS FERREIRA,JOÃO VICTOR RABELO,ARTHUR VINíCIUS DE SANT'ANNA LOPES,DANIEL BASILIO ZANDONADI,LUIS ALFREDO DOS SANTOS PRADO,MIRELLA PUPO SANTOS"
Campus Macaé,1350,"LEVANTAMENTO BIBLIOGRÁFICO ACERCA DOS ESTUDOS FLORÍSTICOS NA BACIA DO RIO SÃO JOÃO, RJ.","TATIANA UNGARETTI PALEO KONNO,MATHEUS ATTA,TAMARA SCARPINI"
Campus Macaé,5484,FERTILIZANTES ORGANOMINERAIS ESTIMULAM A NUTRIÇÃO DE PLANTAS DE TOMATEIRO,"IZABELA SILVA DOS SANTOS,LUIZ FERNANDO ROTTA PERDONATI,LUIZ CARLOS FELISBERTO RIBEIRO,ANA CAROLINA ALMEIDA FERNANDES,FILIPE JÚNIOR GONÇALVES NUNES,DANIEL BASILIO ZANDONADI"
Campus Macaé,2866,CARACTERIZAÇÃO FISICO-QUÍMICA DE PRODUTOS E SUBPRODUTOS DO CAFÉ (COFFEA ARABICA)”,"GRAZIELA MUNIZ,GABRIELLA MERÔTO DELA COSTA,ADRIANA GOMES,DANIELA DE BORBA GURPILHARES"
Campus Macaé,5644,INDICADORES QUÍMICOS E MICROBIOLÓGICOS DA QUALIDADE DA PESCADA BRANCA COMERCIALIZADA EM MACAÉ - RJ.,"BIANCA AZEVEDO LIMA,MARIA MERCEDEZ DE SOUZA MEJíA,REGINA MARIA FINGER,ERIKA VITóRIA MOREIRA,JOYCE RANGEL DA SILVA,FLAVIA BEATRIZ CUSTODIO,INGRID ANNES PEREIRA"
Campus Macaé,3641,DESENVOLVIMENTO DE NANOBIOPESTICIDA DE ÓLEO DE COPAÍBA,"VANESSA VILAS BOAS MUCCELIN,JÉSSICA CUNHA GONÇALVES,CAROLINA GONÇALVES PUPE,CASSIA BRITTO DETONI DA SILVA,EDISON LUIS SANTANA CARVALHO"
Campus Macaé,723,OBTENÇÃO DE ESTIRPES DE BACTÉRIAS FIXADORAS DE NITROGÊNIO AUTÓCTONES DO BIOMA CAATINGA,"FELIPE FERREIRA DA SILVA,FREDERICO SANTOS MACHADO,HENRIQUE FRAGOSO DOS SANTOS,SERGIO MIANA DE FARIA,GUILHERME MONTANDON CHAER,LÍSIA MÔNICA DE SOUZA GESTINARI"
Campus Macaé,6470,AVALIAÇÃO DA ESTABILIDADE DA BEBIDA LÁCTEA PASTEURIZADA ACHOCOLATADA DE ORIGEM CAPRINA: ASPECTOS MICROBIOLÓGICOS E FÍSICO-QUÍMICOS.,"BIANCA AZEVEDO LIMA,TAÍNE GABRIELE OLIVEIRA LIMA,MARINA RIBEIRO PEIXOTO,RAYSSA GONÇALVES DE SOUZA FREITAS MENESES,MARYANE NASCIMENTO LOPES,PATRíCIA TIEDEMANN,LAÍS BURITI DE BARROS,FLAVIA BEATRIZ CUSTODIO,GARDÊNIA MÁRCIA SILVA CAMPOS MATA,REGINA MARIA FINGER,INGRID ANNES PEREIRA,BEATRIZ DO NASCIMENTO CORRêA DOS SANTOS"
Campus Macaé,4687,QUALIDADE FÍSICO-QUÍMICA E NUTRICIONAL DA PESCADA BRANCA DA REGIÃO NORTE FLUMINENSE,"ERIKA VITóRIA MOREIRA,MARIA MERCEDEZ DE SOUZA MEJíA,JÉSSICA PEREIRA BARBOSA,MARIANA FOLLY,ANA PAULA ARANTES PIRES,BIANCA AZEVEDO LIMA,INGRID ANNES PEREIRA,FLAVIA BEATRIZ CUSTODIO"
Campus Macaé,4537,"REDE DE OBSERVAÇÃO DA BIODIVERSIDADE MARINHA POLO A POLO DAS AMÉRICAS (MBON-P2P): MONITORAMENTO DA MACROFAUNA DA PRAIA GRANDE, ÁREA DE PROTEÇÃO AMBIENTAL DE MASSAMBABA, ARRAIAL DO CABO, RIO DE 23 JANEIRO.","GABRYELL SILVA FURTADO,LETÍCIA LACERDA FIGUEIRA DE OLIVEIRA,ANA LIS COUTO DOS SANTOS,LIGIA SALGADO BECHARA,NATALIE CAMARGO PRATES,MAVIAEL LENART SILVA,RAíSA DA SILVA COSTA RêGO,GUSTAVO MATTOS SILVA DE SOUZA,CARLOS ALBERTO DE MOURA BARBOZA"
Campus Macaé,3857,IMPORTÂNCIA DA ORIGEM E DA QUALIDADE DOS DETRITOS FOLIARES NA SUA DECOMPOSIÇÃO EM QUATRO FITOFISIONOMIAS DO PARQUE NACIONAL RESTINGA DE JURUBATIBA NA REGIÃO NOROESTE DO ESTADO DO RIO DE JANEIRO,"QUÉZIA SOUZA DOS SANTOS,RODRIGO LEMES MARTINS,JORGE GABRIEL FERNANDES GENOVEZ,ANDERSON DA ROCHA GRIPP"
Campus Macaé,4660,RETENÇÃO DE ÁGUA NO SOLO E DECLIVIDADE DA CRISTA ARENOSA: EXPLORANDO PREDITORES DE GRAMÍNEAS NO PARQUE NACIONAL DA RESTINGA DE JURUBATIBA,"LUIZ RODOLFO NASCIMENTO ARAÚJO,MÔNICA PACHECO DE ARAUJO,ANA CRISTINA PETRY"
Campus Macaé,4479,"REGISTROS DE ONÇA-PARDA (PUMA CONCOLOR LINNAEUS, 1771) EM REMANESCENTES FLORESTAIS DO MUNICÍPIO DE MACAÉ E NO PARQUE NACIONAL DA RESTINGA DE JURUBATIBA (RJ), E LIMIARES ECOLÓGICOS PARA SUA OCORRÊNCIA EM FRAGMENTOS DE MATA ATLÂNTICA","BEATRIZ MEMÓRIA,JANA RANGEL SILVEIRA,MARIANA SAMPAIO XAVIER,DANIELLE BONATTO,PABLO GONÇALVES"
Campus Macaé,1559,USO DE AMOSTRADORES ATMOSFÉRICOS PASSIVOS PARA ESTIMATIVA DA CONCENTRAÇÃO DE HPA NO MUNICÍPIO DE MACAÉ,"GIOVANNA RANGEL,CAMILLA SZERMAN EUZEBIO,RODRIGO ORNELLAS MEIRE,JEAN REMY DAVEE GUIMARAES,ANTONIO AZEREDO,YAGO DE SOUZA GUIDA,REJANE CORREA MARQUES"
Campus Macaé,4980,"[AVALIAÇÃO DO ÍNDICE DE ESTADO TRÓFICO (IET) DO RESERVATÓRIO DE JUTURNAÍBA – SILVA JARDIM, RJ","MARIANA FARIAS CORRÊA,FERNANDA ALBUQUERQUE DOS REIS VERISSIMO,MAURICIO MUSSI MOLISANI"
Campus Macaé,2256,EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS E LEI 10.639/03 NO ENSINO DE QUÍMICA: UMA REVISÃO BIBLIOGRÁFICA QUALITATIVA,"IAGO VILAÇA DE CARVALHO,FERNANDA ANTUNES GOMES DA COSTA"
Campus Macaé,2171,USO DE ATLAS FOTOGRÁFICO DE ANATOMIA HUMANA COM PEÇAS DO ANATÔMICO DO CAMPUS UFRJ- MACAÉ NO DESEMPENHO DE ACADÊMICOS DA ÁREA DA SAÚDE,"JOÃO PEDRO VAZ DE LIMA,GIOVANNA ZAMBON DINIZ,RENANN CABANÊZ DE CASTRO SOUZA,VIVIAN DE OLIVEIRA SOUSA CORRÊA"
Campus Macaé,5200,A MÚSICA COMO CAMINHO DE APRENDIZAGEM PARA A EDUCAÇÃO AMBIENTAL,"RAPHAEL CARVALHO KALIL FERREYRO,LEONARDO MACIEL MOREIRA"
Campus Macaé,2085,O USO DE JOGOS DIDÁTICOS COMO FERRAMENTA PARA O ENSINO DE ECOLOGIA,"JORGE GABRIEL FERNANDES GENOVEZ,TEO BUENO DE ABREU,ANA CRISTINA PETRY"
Campus Macaé,2541,AVALIAÇÃO DAS FERRAMENTAS DE ENSINO-APRENDIZAGEM PROPOSTA PARA MONITORIA DA DISCIPLINA DE FARMACOTÉCNICA I,"TAMIRES DA SILVA ALVES,CAROLINA GONÇALVES PUPE,THIAGO BARTH,EDISON LUIS SANTANA CARVALHO"
Campus Macaé,2208,O ENSINO DE CIÊNCIAS PARA CRIANÇAS NEGRAS SOB UMA PERSPECTIVA DECOLONIAL,"ELOIZE BRAGA QUINTANILHA,BRUNO ANDRADE PINTO MONTEIRO"
Campus Macaé,2120,ATIVIDADES LÚDICAS NO ENSINO DA QUÍMICA,"MATHEUS GOMES DA SILVA,GENéSIO ROCHA,LEONARDO MACIEL MOREIRA,BRUNO ANDRADE PINTO MONTEIRO,MONIQUE FERREIRA RODRIGUES DIAS PIRAS"
Campus Macaé,3577,OS CAMINHOS DE GERAÇÃO DO SABER AUTÔNOMO A PARTIR DA ANÁLISE DA PRODUÇÃO AUDIOVISUAL NO ENSINO DE CIÊNCIAS,"HÉLDER OLIVEIRA DE SANTANA,LEONARDO MACIEL MOREIRA"
Campus Macaé,1724,PREVENÇÃO DE ACIDENTES: UMA HISTÓRIA SOBRE O CONTEXTO DA ESCOLA E SEU ENTORNO,"LUCAS EDUARDO BARBOZA,GLAUCIA CRISTINA LIMA DA SILVA,MARIALDA MOREIRA CHRISTOFFEL CHRISTOFFEL"
