Local,Trabalho,Título,Autores/Participantes
Centro de Ciencias da Saude,1164,ESTUDO PILOTO PARA DESCOBRIR GENES SOCIAIS NOS INDIVIDUOS DO PROJETO GTEX (GENOTYPE- TISSUE EXPRESSION),"BRUNA APARECIDA BERNADES DA SILVA,MARC ANDRE MICHAEL THORSTEN SAMMETH"
Centro de Ciencias da Saude,4080,AVALIAÇÃO IN SILICO DE POSSÍVEIS ALVOS TERAPÊUTICOS PARA O TRATAMENTO DA MALÁRIA DE ACORDO COM A DROGABILIDADE DE SÍTIOS ALOSTÉRICOS,"DENNIS GOMES VENTAPANE ANDRADE,PEDRO PASCUTTI,PRISCILA DA SILVA FIGUEIREDO CELESTINO GOMES"
Centro de Ciencias da Saude,4242,ANALISE DE MICROVESÍCULAS DE MEMBRANA EXTERNA (OMVS)PRODUZIDAS POR VIBRIO CHOLERAE SOB LIMITAÇÃO E ABUNDÂNCIA DE FOSFATO INORGÂNICO E SUA RELAÇÃO COM A PATOGENECIDADE DA BACTÉRIA,"MATHEUS LUCHETTA DA FONSECA,LIVIA CARVALHO BARBOSA,WANDA MARIA ALMEIDA VON KRÜGER,PAULO MASCARELLO BISCH"
Centro de Ciencias da Saude,4298,SISTEMA ENDOCANABINOIDE MODULA A OLIGODENDROGÊNESE EM PROGENITORES HIPOCAMPAIS TRATADOS COM MEIO CONDICIONADO DA GLIA EMBAINHANTE OLFATÓRIA,"PRISCILA MARTINS PINHEIRO TRINDADE,LUZIA DA SILVA SAMPAIO,LITIA ALVES CARVALHO,LOUISE CAROLINE VITORINO,LENY CAVALCANTE,RICARDO AUGUSTO DE MELO REIS"
Centro de Ciencias da Saude,1034,EMPREGO DA VACINA LAAG ASSOCIADA COM ADJUVANTES DA FAMÍLIA CAF CONTRA LEISHMANIOSE CUTÂNEA MURINA,"DIOGO OLIVEIRA MACIEL,HERBERT GUEDES"
Centro de Ciencias da Saude,2051,POSSÍVEL PAPEL NEUROPROTETOR DA OXITOCINA EM MODELO IN VIVO DA DOENÇA DE ALZHEIMER,"YASMIN PEREIRA RICARDO DE FARIA,SERGIO T FERREIRA,JULIANA TIEMI SATO FORTUNA,MARIA CLARA SELLES"
Centro de Ciencias da Saude,2411,TRANSPORTE PLACENTÁRIO EM GESTANTES INFECTADAS COM ZIKV-RESULTADOS PRELIMINARES,"CHERLEY BORBA,ROBERTO DE ANDRADE MEDRONHO,NATÁLIA LIACONE DA SILVA,ANTONIO JOSE LEDO ALVES DA CUNHA,ARNALDO PRATA-BARBOSA,ENRRICO BLOISE,FLAVIA FONSECA BLOISE,TANIA MARIA RUFFONI ORTIGA,GUINIVER EUTÁQUIO DO IMPÉRIO"
Centro de Ciencias da Saude,3977,ESTUDO DA PARTICIPAÇÃO DO INFLAMOSSOMO NLRP3 E SEUS MECANISMOS DE ATIVAÇÃO DURANTE A PERITONITE INDUZIDA POR BACTEROIDES FRAGILIS,"BRUNO JENNINGS DE ALMEIDA,JULIANA PANDINI CASTELPOGGI,LEANDRO ARAUJO LOBO,ELIANE FERREIRA,REGINA MARIA CAVALCANTI PILOTTO DOMINGUES,MARIA BELLIO,ROBSON COUTINHO-SILVA,JULIO SCHARFSTEIN,ANA CAROLINA DE SIQUEIRA COUTO DE OLIVEIRA"
Centro de Ciencias da Saude,5065,PERFIL DE PESO E CRESCIMENTO FETAL EM GESTANTES INFECTADAS PELO ZIKA VÍRUS: UM ESTUDO PROSPECTIVO E COMPARATIVO DE PACIENTES ACOMPANHADAS NA MATERNIDADE ESCOLA-UFRJ - RESULTADOS PRELIMINARES,"VITOR DERIQUEHEM DE ARAUJO SILVA,JAIR BRAGA,ANTONIO JOSE LEDO ALVES DA CUNHA,ARNALDO PRATA- BARBOSA,ROBERTO DE ANDRADE MEDRONHO,ENRRICO BLOISE,TANIA MARIA RUFFONI ORTIGA"
Centro de Ciencias da Saude,5522,REVISÃO SISTEMÁTICA COM META-ANÁLISE DE MODELOS PRÉ-CLÍNICOS DE TERAPIA CELULAR PARA TRATAMENTO DE INFARTO DO MIOCÁRDIO,"KATHLEEN LOUISE DE ALCANTARA COSTA,DILZA BALTEIRO PEREIRA DE CAMPOS,RAFAEL SERAFIM PINTO,ADRIANA BASTOS CARVALHO,ANTONIO CARLOS CAMPOS DE CARVALHO"
Centro de Ciencias da Saude,631,EMISSÃO DE N2O (ÓXIDO NITROSO) PELA MACROALGA ULVA EM FUNÇÃO DO ESTADO TRÓFICO MARINHO.,"MARY HELLEN MACEDO DE AZEVEDO,VINÍCIUS PERUZZI DE OLIVEIRA,VIVIANE FIGUEIREDO SOUZA"
Centro de Ciencias da Saude,784,A INFLUÊNCIA DA VARIAÇÃO MORFOLÓGICA NOS PADRÕES DE COR ESTRUTURAL EM ASAS DE DROSOPHILA MELANOGASTER,"FERNANDA FIRMINO,BLANCHE CHRISTINE BITNER-MATHÉ"
Centro de Ciencias da Saude,1291,"DIVERSIDADE DE CALISCELIDAE (INSECTA: HEMIPTERA: FULGOROMORPHA) NO PARQUE NACIONAL DO ITATIAIA, RIO DE JANEIRO","ABNER SILVEIRA DE FREITAS,DANIELA TAKIYA"
Centro de Ciencias da Saude,2193,ELABORAÇÃO DE PROTOCOLO DE CULTIVO UNIALGÁCEO UTILIZANDO ULVA FASCIATA,"THUANE MENDES ANACLETO,TIPHANE ANDRADE FIGUEIRA,ALEX ENRICH"
Centro de Ciencias da Saude,4123,COMPOSIÇÃO GRAVIMÉTRICA DOS RESÍDUOS SÓLIDOS DESTINADOS A ATERRO GERADOS NO EDIFÍCIO CENTRAL DO CCS,"MAYZA DE ANDRADE PEREIRA,MARCELO CÔRTES SILVA,PEDRO MORENO FEIO DE LEMOS,MARIA FERNANDA SANTOS QUINTELA DA COSTA NUNES"
Centro de Ciencias da Saude,4226,CARACTERIZAÇÃO FISIOLÓGICA DE SETARIA VIRIDIS SUBMETIDA A DIFERENTES MÉTODOS DE INDUÇÃO DE DÉFICIT HÍDRICO,"JOÃO TRAVASSOS LINS,TAMIRES DE SOUZA RODRIGUES,EMANUELLE RAYSSA DA SILVA MARQUES,MARCIO ALVES FERREIRA"
Centro de Ciencias da Saude,4379,NOVO REGISTRO E ESPECIFICIDADE DE HOSPEDEIRO DE UMA ESPÉCIE DE BORBOLETA NO PARQUE NACIONAL DA SERRA DOS ÓRGÃOS (TERESÓPOLIS),"NATASHA CORREA BRAGA CAMARA DE ALMEIDA NEVES,BRENDHA ALVARES DOS SANTOS,RICARDO F. MONTEIRO,MARGARETE DE MACEDO MONTEIRO"
Centro de Ciencias da Saude,265,"SEM PERDER A CONTA: DEMOGRAFIA DE BUGIOS (ALOUATTA GUARIBA) REINTRODUZIDOS NO PARQUE NACIONAL DA FLORESTA DA TIJUCA, NO RIO DE JANEIRO","LOUISE DAUDT PRITZ DE ARAUJO,FERNANDO A. S. FERNANDEZ"
Centro de Ciencias da Saude,268,PRIMEIRO REGISTRO PARA O BRASIL DO CARAMUJO SALTADOR OVACHLAMYS FULGENS (MOLLUSCA: GASTROPODA): CARACTERIZAÇÃO CONQUILIOLÓGICA E ANATÔMICA,"ANNA SALLES,CLEO OLIVEIRA,RICARDO ABSALÃO"
Centro de Ciencias da Saude,470,"SISTEMÁTICA MORFOLÓGICA E MOLECULAR DE ESPONJAS CALCAREAS (PORIFERA, CALCAREA, CALCINEA) DA MARTINICA, PEQUENAS ANTILHAS, MAR DO CARIBE","TAYARA CAROLINE FONTANA DOS SANTOS,BÁSLAVI MARISBEL CÓNDOR LUJÁN,FERNANDA CORREIA AZEVEDO,THIERRY PÉREZ,MICHELLE KLAUTAU"
Centro de Ciencias da Saude,1941,AVALIAÇÃO DO OXIGÊNIO DISSOLVIDO PARA COMPOR UM ÍNDICE DE QUALIDADE APLICADO ÀS ÁGUAS DA BAÍA DE GUANABARA,"MATHEUS SERGIO,RODOLFO PARANHOS"
Centro de Ciencias da Saude,2004,A CO-EXPRESSÃO ECTÓPICA DE GENES MADS-BOX DE ALGODÃO LEVOU A ALTERAÇÕES HOMEÓTICAS EM ARABIDOPSIS THALIANA,"CECÍLIA MOREIRA CRUZ DA SILVA,STÉFANIE MENEZES DE MOURA,MARCIO ALVES FERREIRA"
Centro de Ciencias da Saude,2697,"ECOLOGIA POPULACIONAL DO CAMARÃO-VERMELHO PLEOTICUS MUELLERI BATE,1888 NA BAÍA DE GUANABARA, RIO DE JANEIRO: VARIAÇÃO QUINQUENAL (2011-2016)","MARIANA SANTOS MENEZES DA SILVA,CáSSIA DE CARVALHO,HELENA PASSERI LAVRADO"
Centro de Ciencias da Saude,3551,EFEITO DAS SUBSTÂNCIAS HÚMICAS: UMA ABORDAGEM EXPERIMENTAL EM DOIS NÍVEIS TRÓFICOS (MICROALGA ANKISTRODESMUS SP. E CLADÓCERO DAPHNIA SIMILIS),"RAFAEL LIRA TEIXEIRA SANTOS,CLARICE CASA NOVA,ADRIANA DE MELO ROCHA,REINALDO LUIZ BOZELLI"
Centro de Ciencias da Saude,4145,"DISTRIBUIÇÃO ESPACIAL DA MEGAFAUNA BENTÔNICA COSTEIRA DA BAÍA DO ALMIRANTADO, ILHA REI GEORGE, ANTÁRTICA: ESTABELECIMENTO DE LINHA-BASE PARA PROGRAMAS ECOLÓGICOS DE LONGA DURAÇÃO.","GABRIELLE FONTES SCHOENE,ADRIANA GALINDO DALTO,HELENA PASSERI LAVRADO"
Centro de Ciencias da Saude,296,FILOGENÔMICA MITOCONDRIAL EM FORMIGAS (HYMENOPTERA: FORMICIDAE),"GABRIEL ALVES VIEIRA,FRANCISCO PROSDOCIMI"
Centro de Ciencias da Saude,1322,INVESTIGAÇÃO DAS POSSÍVEIS ALTERAÇÕES CAUSADAS PELA INFECÇÃO PELO VÍRUS DA FEBRE AMARELA NA DIFERENCIAÇÃO DE MEGACARIOBLASTOS HUMANOS,"RUANA MACHADO,MARIANA GARRIDO DE CASTRO,SAMIR PEREIRA DA COSTA CAMPOS,RENATA TRAVASSOS DE LIMA,TAIS HANAE KASAI BRUNSWICK,JERSON LIMA DA SILVA,ANDRE MARCO DE OLIVEIRA GOMES,ANDREA CHEBLE DE OLIVEIRA"
Centro de Ciencias da Saude,1914,VEGF-A É UM MEDIADOR CHAVE DA INFLAMAÇÃO EXACERBADA EM PACIENTES COM TUBERCULOSE PULMONAR ATIVA,"MAYLA GABRYELE MIRANDA DE MELO,AFRANIO LINEU KRITSKI,ELISANGELA COSTA DA SILVA"
Centro de Ciencias da Saude,1965,EFEITO DA INOCULAÇÃO DE BACTÉRIAS DIAZOTRÓFICAS BENÉFICAS NA ESTRUTURA DA PAREDE CELULAR DE MILHO,"ARTUR SENNA DE SOUZA E SILVA,PABLO RODRIGO HARDOIM,HELKIN GIOVANI FORERO BALLESTEROS,PEDRO PAULO FERREIRA BAHIA,ADRIANA SILVA HEMERLY"
Centro de Ciencias da Saude,2105,EFEITO CITOTÓXICO DE UM PRECURSOR DO ÁCIDO NEFROSTERÂNICO EM CÉLULAS TUMORAIS,"LOHAINE FARIA GUIMARÃES,TALITA DE ARAÚJO RIBEIRO,ERIK MACHADO FERREIRA,CARLOS AUGUSTO GOMES SOARES"
Centro de Ciencias da Saude,2318,INVESTIGAÇÃO DA IMUNOGENICIDADE DE PEPTÍDEOS DO CICLO INFECCIOSO DO HIV NA SUPERFÍCIE DE PARTÍCULAS SEMELHANTES A VÍRUS (VLPS) BASEADAS NO BACTERIÓFAGO MS2,"EDIELLY GOMES DE OLIVEIRA,ANA CLARA VICENTE DOS SANTOS,THATIANE VIEIRA CRUZ,DIRLEI NICO,SHANA PRISCILA COUTINHO BARROSO,GUILHERME AUGUSTO PIEDADE DE OLIVEIRA,YRAIMA CORDEIRO,JERSON LIMA DA SILVA,ANDRE MARCO DE OLIVEIRA GOMES,ANDREA CHEBLE DE OLIVEIRA,CARLOS HENRIQUE DUMARD"
Centro de Ciencias da Saude,2398,O VÍRUS DA FEBRE AMARELA INDUZ MORTE CELULAR DE PROGENITORES DE MEGACARIÓCITOS HUMANOS,"MARCELLA MOREIRA CALDEIRA,SAMIR PEREIRA DA COSTA CAMPOS,CAMILA VALPAÇOS GOMES,MARIANA GARRIDO DE CASTRO,JERSON LIMA DA SILVA,ANDRE MARCO DE OLIVEIRA GOMES,ANDREA CHEBLE DE OLIVEIRA"
Centro de Ciencias da Saude,4998,MAIOR LIBERAÇÃO DE CALOR: UM PADRÃO NA METÁSTASE?,"MARIA ANTONIA RIBEIRO DE SOUZA SAMPAIO,DOUGLAS LEMOS FERREIRA,LARISSA MARTINS SILVA,FRANKLIN DAVID RUMJANEK,THAÍS RIBEIRO DE OLIVEIRA"
Centro de Ciencias da Saude,123,CENTROS E DIRETÓRIOS ACADÊMICOS DE ENFERMAGEM: LEVANTAMENTO DE FONTES HISTÓRICAS PARA PESQUISA,"THAUANNE DE SOUZA GONÇALVES,TAYNá LEONARDO DA SILVA,MARIA ANGÉLICA DE ALMEIDA PERES"
Centro de Ciencias da Saude,1018,ENFERMAGEM COMO OPÇÃO DE PROFISSÃO PARA MULHERES DE MEADOS DO SÉCULO XX,"TÁBATA ALVES FERREIRA,PACITA GEOVANA GAMA DE SOUSA APERIBENSE,TÂNIA CRISTINA FRANCO SANTOS,ANTONIO JOSÉ DE ALMEIDA FILHO,MARIA ANGÉLICA DE ALMEIDA PERES"
Centro de Ciencias da Saude,1814,REDE DE SERVIÇOS SUBSTITUTIVOS EM DUQUE DE CAXIAS-RJ,"ANTONIO JOSÉ DE ALMEIDA FILHO,GUILHERME DO NASCIMENTO TEIXEIRA,MARIA ANGÉLICA DE ALMEIDA PERES,TÂNIA CRISTINA FRANCO SANTOS"
Centro de Ciencias da Saude,1817,O PROCESSO DE IMPLANTAÇÃO DAS RESIDÊNCIAS TERAPÊUTICAS NO MUNICÍPIO DE DUQUE DE CAXIAS-RJ,"ANTONIO JOSÉ DE ALMEIDA FILHO,GUILHERME DO NASCIMENTO TEIXEIRA,MARIA ANGÉLICA DE ALMEIDA PERES,TÂNIA CRISTINA FRANCO SANTOS"
Centro de Ciencias da Saude,2251,CONVULSOTERAPIAS COMO TRATAMENTO EM PSIQUIATRIA NA PRIMEIRA METADE DO SÉCULO XX,"JUSLEY DA SILVA MIRANDA,MARIA ANGÉLICA DE ALMEIDA PERES,TATIANA MARQUES DOS SANTOS,BÁRBARA TAVARES DA SILVA,ANTONIO JOSÉ DE ALMEIDA FILHO,JULIANA CABRAL DA SILVA GUIMARÃES"
Centro de Ciencias da Saude,2629,OS EMBLEMAS MILITARES DA TURMA PIONEIRA DE OFICIAIS ENFERMEIROS DA POLÍCIA MILITAR DO RIO DE JANEIRO (1994-1997),"JULIANA DE SOUZA FERREIRA,MARIA ANGÉLICA DE ALMEIDA PERES,ANTONIO JOSÉ DE ALMEIDA FILHO,RAQUEL CASTANHEIRA BITTENCOURT,TÂNIA CRISTINA FRANCO SANTOS"
Centro de Ciencias da Saude,4843,CUIDADO DE ENFERMAGEM EM ELETROCONVULSOTERAPIA NAS DÉCADAS DE 1940 A 1970.,"TAMIRES ROCHA FERREIRA DE SOUZA,MARIA ANGÉLICA DE ALMEIDA PERES,ANTONIO JOSÉ DE ALMEIDA FILHO,TÂNIA CRISTINA FRANCO SANTOS,JULIANA CABRAL DA SILVA GUIMARÃES"
Centro de Ciencias da Saude,4911,II SEMANA DA ENFERMEIRA NA ESCOLA DE ENFERMAGEM ANNA NERY: ESTRATÉGIA PARA A CONSOLIDAÇÃO DA IDENTIDADE PROFISSIONAL,"BÁRBARA TAVARES DA SILVA,PACITA GEOVANA GAMA DE SOUSA APERIBENSE,ANTONIO JOSÉ DE ALMEIDA FILHO,TÂNIA CRISTINA FRANCO SANTOS,MARIA ANGÉLICA DE ALMEIDA PERES"
Centro de Ciencias da Saude,4968,MÉTODOS DE CONTENÇÃO PARA A REALIZAÇÃO DA ELETROCONVULSOTERAPIA: ESTUDO HISTÓRICO NO CONTEXTO DA REFORMA PSIQUIÁTRICA.,"JULIO GABRIEL MENDONçA DE SOUSA,JUSLEY DA SILVA MIRANDA,TAMIRES ROCHA FERREIRA DE SOUZA,TATIANA MARQUES DOS SANTOS,MARIA ANGÉLICA DE ALMEIDA PERES,JULIANA CABRAL DA SILVA GUIMARÃES,MATHEUS ISAAC ALMEIDA DE OLIVEIRA"
Centro de Ciencias da Saude,5035,ASSOCIAÇÃO DE EX-ALUNOS DA ESCOLA DE ENFERMAGEM ANNA NERY – UMA MEMÓRIA PRESERVADA NA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,"SIMONE ABREU SANTOS,THAUANNE DE SOUZA GONÇALVES,TAYNá LEONARDO DA SILVA,MAYARA AFONSO DAS NEVES JANUARIO,GISELLE FREIRE DA SILVA,PACITA GEOVANA GAMA DE SOUSA APERIBENSE,MARIA ANGÉLICA DE ALMEIDA PERES"
Centro de Ciencias da Saude,5246,CONTRIBUIÇÕES DO CENTRO ACADÊMICO DE ENFERMAGEM DA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO PARA A MEMÓRIA DO MOVIMENTO ESTUDANTIL,"THAUANNE DE SOUZA GONÇALVES,TAYNá LEONARDO DA SILVA,MARIA ANGÉLICA DE ALMEIDA PERES"
Centro de Ciencias da Saude,703,A COMUNICAÇÃO ESCRITA DA,"DE ENFERMAGEM E A SEGURANÇA DO PACIENTE: UMA REVISÃO INTEGRATIVA PARTICIPANTES : PRISCILLA VALLADARES BROCA,ROSANA PAES"
Centro de Ciencias da Saude,1146,PROCEDIMENTO OPERACIONAL PADRÃO PARA MANEJO DE RESÍDUOS QUIMIOTERÁPICOS: UMA INTEGRAÇÃO ENSINO-SERVIÇO,"JENNIFER AMAZONAS GIANINI,TAINÃ CLARISSA SANTOS DA SILVA DE OLIVEIRA,MARIA MANUELA VILA CARDOSO,GRACIELE OROSKI PAES,MARIA GEFE DA ROSA MESQUITA"
Centro de Ciencias da Saude,1468,MEDIDAS DE PREVENÇÃO DA TUBERCULOSE PELOS PROFISSIONAIS DE ENFERMAGEM: EM BUSCA DA EXPRESSÃO DESTE CONHECIMENTO NA LITERATURA.,"MARIA DA SOLEDADE SIMEÃO DOS SANTOS,CARLA PEREIRA NOGUEIRA"
Centro de Ciencias da Saude,2369,EVIDÊNCIAS CIENTÍFICAS NOS CUIDADOS DE ENFERMAGEM ACERCA DE ÚLCERAS VENOSAS NO BRASIL: UMA REVISÃO INTEGRATIVA,"ELINE OLIVEIRA DA SILVA,CONSUELO SILVA BARROCAS,DÉBORA CAVALCANTI CORRÊA DA COSTA,PABLO ALEXANDRE SILVA,THAIS MENDES LOYOLA,THAMIRES ROBERTA VEROL CASCÃO,ALEXANDRA SCHMITT RASCHE,RACHAEL MIRANDA SANTOS"
Centro de Ciencias da Saude,2504,O AGIR DO ENFERMEIRO ESTOMATERAPEUTA: UMA REVISÃO INTEGRATIVA,"PABLO ALEXANDRE SILVA,THAIS MENDES LOYOLA,ELINE OLIVEIRA DA SILVA,THAMIRES ROBERTA VEROL CASCÃO,ALEXANDRA SCHMITT RASCHE,MARIA DA SOLEDADE SIMEÃO DOS SANTOS"
Centro de Ciencias da Saude,2729,HOTELARIA HOSPITALAR E ENFERMAGEM: UMA REVISÃO BIBLIOGRÁFICA,"GABRIELLA DA SILVA BARRETO PAES,LAÍS LEONARDO FIEBIG DE FARIA,THAYANA NASCIMENTO COSTA,ALINE MIRANDA DA FONSECA MARINS"
Centro de Ciencias da Saude,3288,ESPIRITUALIDADE E FINITUDE DA PESSOA IDOSA,"IZABELLE APARECIDA FERREIRA DA SILVA ROGéRIO ROGÉRIO,ALINE MIRANDA DA FONSECA MARINS,THAIANE GARCIA PERRI DA SILVA PERRI"
Centro de Ciencias da Saude,3445,EXAMES LABORATORIAIS: ABORDAGEM NECESSÁRIA PARA A PRÁTICA E FORMAÇÃO EM ENFERMAGEM GERONTOLÓGICA,"THAIANE GARCIA PERRI DA SILVA PERRI,IZABELLE APARECIDA FERREIRA DA SILVA ROGéRIO ROGÉRIO,ALINE MIRANDA DA FONSECA MARINS"
Centro de Ciencias da Saude,3987,A CONSTRUÇÃO DO CONSULTÓRIO-ESCOLA COMO MODALIDADE DE DISSEMINAÇÃO E ARTICULAÇÃO DOS SABERES DA EDUCAÇÃO E SAÚDE: UM RELATO DE EXPERIÊNCIA,"CARLA CRISTINA TAVARES SANCHES,WENDEL XARIFA DE AZEVEDO,CLAUDIA REGINA GONÇALVES COUTO DOS SANTOS,MARIA DA SOLEDADE SIMEÃO DOS SANTOS,WALCYR DE OLIVEIRA BARROS,CARLA PEREIRA NOGUEIRA,DANYELLE SABATINI DA CUNHA,GABRIELLE DA COSTA DE MUINCK,LETICIA SALES DA CUNHA CALDAS,LUIZA MUSELA DA SILVA PEREIRA,REBECA CAVALCANTE DUARTE E SILVA,TAINARA F"
Centro de Ciencias da Saude,4961,LESÃO POR PRESSÃO EM PACIENTES INTERNADOS NAS UNIDADES DE TERAPIA INTENSIVA: UMA REVISÃO INTEGRATIVA,"THAMIRES ROBERTA VEROL CASCÃO,ALEXANDRA SCHMITT RASCHE,KARINA CHAMMA DI PIERO,PABLO ALEXANDRE SILVA,ELINE OLIVEIRA DA SILVA,THAIS MENDES LOYOLA"
Centro de Ciencias da Saude,5046,O PAPEL DA ENFERMAGEM NA PREVENÇÃO DAS COMPLICAÇÕES DO PÉ DIABÉTICO: UMA REVISÃO INTEGRATIVA,"THAIS MENDES LOYOLA,PABLO ALEXANDRE SILVA,ALEXANDRA SCHMITT RASCHE,ELINE OLIVEIRA DA SILVA,THAMIRES ROBERTA VEROL CASCÃO"
Centro de Ciencias da Saude,5635,ANÁLISE DA MÍDIA ONLINE E PORTAL PARA ADESÃO DAS GESTANTES DOADORAS DE SANGUE DE CORDÃO UMBILICAL,"MARIA DA SOLEDADE SIMEÃO DOS SANTOS,ADRIANA FERNANDES DA CRUZ,EMANUELLE FARIA DOS SANTOS,REBECA CAVALCANTE DUARTE E SILVA,JULIANA SANTIAGO SANTOS"
Centro de Ciencias da Saude,2440,A PRECAUÇÃO DE CONTATO NA ASSISTÊNCIA DE ENFERMAGEM COMO CONTRIBUIÇÃO À SEGURANÇA DO PACIENTE,"TAINARA FERREIRA DA COSTA,GABRIELLE DA COSTA DE MUINCK,SABRINA DA COSTA MACHADO DUARTE"
Centro de Ciencias da Saude,2961,CRIANÇAS COM DEMANDAS DE CUIDADOS MODIFICADOS E DESENVOLVIMENTAIS NA ATENÇÃO PRIMÁRIA DA CIDADE DO RIO DE JANEIRO,"THAIS PIMENTEL,ISABELLA SILVA DA MOTTA,MARYANNA GONçALVES PACHECO DE OLIVEIRA,IVONE EVANGELISTA CABRAL,JULIANA REZENDE MONTENEGRO MEDEIROS DE MORAES,YARA HAHR MARQUES HOKERBERG,ANDREA MOREIRA ARRUE,ELIANE TATSCH NEVES"
Centro de Ciencias da Saude,3002,CRIANÇAS COM DEMANDAS DE CUIDADOS MEDICAMENTOSOS NA ATENCAO PRIMÁRIA DA CIDADE DO RIO DE JANEIRO,"ISABELLA SILVA DA MOTTA,THAIS PIMENTEL,MARYANNA GONçALVES PACHECO DE OLIVEIRA,IVONE EVANGELISTA CABRAL,JULIANA REZENDE MONTENEGRO MEDEIROS DE MORAES,YARA HAHR MARQUES HOKERBERG,ANDREA MOREIRA ARRUE,ELIANE TATSCH NEVES"
Centro de Ciencias da Saude,3085,GUIA DE CUIDADOS COM A CRIANÇA TRAQUEOSTOMIZADA,"RENTA RAMOS NASCIMENTO,CAMILA BARROSO GAZZONI,ISABELLA SILVA DA MOTTA,IVONE EVANGELISTA CABRAL"
Centro de Ciencias da Saude,3129,APLICAÇÃO DO PROCESSO DE ENFERMAGEM EM UM PACIENTE DE ALTA COMPLEXIDADE: UM ESTUDO DE CASO,"REGIANE BRONUS,ISABELLA SILVA DA MOTTA,AINÁ DA CONCEIÇÃO CARDOSO DA SILA,LÍDIA PIGNATON SOARES,CARLA PEREIRA NOGUEIRA,INGRID GOMES METELLO,MARCOS GLEISON ARAUJO SILVA,MARCIA RODRIGUES,FRANCIMAR TINOCO DE OLIVEIRA"
Centro de Ciencias da Saude,3516,CRIANÇAS COM NECESSIDADES ESPECIAIS EM SAÚDE E SUAS DEMANDAS DE CUIDADOS TECNOLÓGICOS NA ATENÇÃO PRIMÁRIA DO RIO DE JANEIRO,"MARYANNA GONçALVES PACHECO DE OLIVEIRA,THAIS PIMENTEL,ISABELLA SILVA DA MOTTA,IVONE EVANGELISTA CABRAL,JULIANA REZENDE MONTENEGRO MEDEIROS DE MORAES,YARA HAHR MARQUES HOKERBERG,ANDREA MOREIRA ARRUE,ELIANE TATSCH NEVES"
Centro de Ciencias da Saude,4132,INTERVENÇÕES DE ENFERMAGEM AO PACIENTE FORA DE POSSIBILIDADES TERAPÊUTICAS PARA A CURA NA UNIDADE DE TERAPIA INTENSIVA ONCOLÓGICA,"MARCELLE MIRANDA DA SILVA,KAROLINY ALVES SANTOS,DÉBORA CRISTINA LEITÃO DOS SANTOS"
Centro de Ciencias da Saude,4254,NECESSIDADES DOS DISCENTES DE GRADUAÇÃO EM ENFERMAGEM PARA O ENSINO DOS CUIDADOS PALIATIVOS,"MARCELLE MIRANDA DA SILVA,ANA CAROLINA FERREIRA FILIPE,DÉBORA CAVALCANTI CORRÊA DA COSTA"
Centro de Ciencias da Saude,4711,SIMULAÇÃO REALÍSTICA NO ENSINO DOS CUIDADOS PALIATIVOS NA GRADUAÇÃO NA ÁREA DA SAÚDE: VISÃO DOS DOCENTES,"DÉBORA CAVALCANTI CORRÊA DA COSTA,KAROLINY ALVES SANTOS,ANA CAROLINA FERREIRA FILIPE,MARCELLE MIRANDA DA SILVA"
Centro de Ciencias da Saude,4744,AUTONOMIA DO ENFERMEIRO NA ASSISTÊNCIA E SERVIÇO EMERGENCIAL EM SUSPEITA DE IAM (INFARTO AGUDO DO MIOCÁRDIO): REVISÃO INTEGRATIVA,"CAROLINA CRISTINA SIMAS TEIXEIRA DO CARMO,EMANUELE LUISA DE SOUZA LOPES,DEYSE CONCEIçAO SANTORO,THAMIRES APARECIDA DE SOUZA MARTINS"
Centro de Ciencias da Saude,2912,VIVÊNCIA DA VIOLÊNCIA OBSTÉTRICA NO PARTO: UM ESTUDO ACERCA DA PERCEPÇÃO DA MULHER,"THALITA RODRIGUES MAGALHÃES,ANA BEATRIZ DE AZEVEDO QUEIROZ,JULIA COSTA DE MELO,JULLIA LINHARES LEONEL"
Centro de Ciencias da Saude,3084,PERCEPÇÃO DAS MULHERES SOBRE VIOLÊNCIA OBSTÉTRICA NO PRÉ-NATAL,"JULIA COSTA DE MELO,ANA BEATRIZ DE AZEVEDO QUEIROZ,GABRIELA SILVA DOS SANTOS,ISADORA MASSAPUST"
Centro de Ciencias da Saude,3939,IMPACTOS E REPERCUSSÕES DA EPISIOTOMIA NA VIDA DA MULHER,"JULLIA LINHARES LEONEL,THALITA RODRIGUES MAGALHÃES,JULIA COSTA DE MELO,ANA BEATRIZ DE AZEVEDO QUEIROZ"
Centro de Ciencias da Saude,1810,PADRONIZAÇÃO DO MODELO DE HEMORRAGIA INTRACEREBRAL INDUZIDO PELA INJEÇÃO INTRATECAL DE COLAGENASE VII-S EM RATOS WISTAR,"VINICIUS DANIEL CALDAS SANTOS COSTA,IRVIN FERREIRA MATA,ISABELA DALE SUCUPIRA,PEDRO MORENO PIMENTEL COELHO,PAULO A. S. MOURÃO,ROBERTO JOSE CASTRO FONSECA"
